Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal "r - i" "r - J0660" "e(r - i)" "e(r - J0660)"
HYDRA-0139 iDR3.HYDRA-0139.093933 154.23653760054174 -42.81005183665026 3.78414 8 2.5323036 9.0 0 24.628216 22.18736 99.0 99.0 99.0 24.543644 22.623495 20.875177 19.623055 20.357698000000006 20.222897 19.890512 5.289842 0.8853709999999999 21.10299 21.269466 21.20709 3.621962 1.4478223 0.13074912 0.05637483 0.11522051 0.23634279 0.14424571 0.5174789999999945 1.252122 0.17427305673980273 0.14238487924742324
HYDRA-0139 iDR3.HYDRA-0139.105960 153.24974704910682 -42.50000543516296 3.7824237 19 5.41315 10.0 0 99.0 99.0 22.417072 20.631811 21.935015 21.732323 20.005844 20.588469 19.28191 19.218637 18.980473 19.043455 22.005795000000006 21.519007 1.4316646 0.27132887 0.9225932 0.28685123 0.14537081 0.101605214 0.042778365 0.04384309 0.07908433 0.068029895 1.3698319999999988 1.306559 0.11066090571079697 0.11024340353988996
HYDRA-0139 iDR3.HYDRA-0139.118436 154.93439085743265 -42.650246933143755 4.350796 11 4.712407 11.0 0 22.968987 22.891382 99.0 24.594652 23.614044 21.747217000000006 21.292042 20.863901 19.206562 19.776978 18.344383 22.558836 1.1145174999999998 1.6134821 21.10299 9.497647 4.13772 0.28189465 0.4311295 0.12660629 0.03963387 0.06898866 0.04601961 1.6328208 1.0869229999999988 1.6573389999999968 0.14418248116938376 0.1326649777399484
HYDRA-0141 iDR3.HYDRA-0141.089042 158.7863144497849 -42.884301925373784 3.986378 11 2.757922 11.0 0 22.222822 21.712772 99.0 27.39336 21.566101 21.630245 25.668253 20.569298 19.894485 20.518404 19.448164 20.866402 0.5520735 0.52786404 21.008217 135.70253 0.6448065 0.21598436 18.608213 0.07672836 0.055249035 0.106918514 0.10203865 0.27993762 0.05089399999999955 0.6748130000000003 0.13160094932886235 0.09454997142633532
HYDRA-0142 iDR3.HYDRA-0142.007401 159.3761025286401 -43.836621263222284 2.103262 11 2.169608 10.0 0 27.598715 22.568935 99.0 21.508392 99.0 22.151453 22.044119 20.694899 18.548542 19.962608 19.566067 19.431606 59.476276 0.88306385 21.307835 0.4965847 21.487602 0.28620392 0.59228104 0.08365508 0.01986445 0.07180077 0.11877899 0.089458436 0.732291 2.1463569999999983 0.11024301783967681 0.08598121180588758
HYDRA-0142 iDR3.HYDRA-0142.084818 160.46240987047213 -43.01059729167617 1.7676528000000002 8 4.8128343000000005 12.0 0 22.65615 22.100163 22.998102 21.350266 21.34933 21.193335 20.763771 20.724405 17.089045000000002 20.56615 20.369518 20.417608 0.65595865 0.5930011 2.1711736 0.4255822 0.41100693 0.122048065 0.18930429 0.08559072 0.0081584565 0.12068014 0.23973799 0.21424283 0.15825500000000048 3.6353599999999986 0.14795089570711628 0.08597867039318992
HYDRA-0142 iDR3.HYDRA-0142.118095 160.09059018316205 -42.49731782628473 2.140468 15 4.3284755 12.0 0 23.113493 21.793257 20.112787 20.208351 19.701645000000006 21.206503 19.35598 20.515549 18.51107 19.112679 18.181969 18.515215 0.95848006 0.43607044 0.16436175 0.16383208 0.10479401 0.12715279 0.062489446 0.07339274 0.01970663 0.035308782000000004 0.036561627 0.04007194 1.40287 2.004479 0.08144448643727287 0.07599240455903801
HYDRA-0142 iDR3.HYDRA-0142.118446 159.04263960859674 -42.503386458864 2.6081645 12 3.4501762 12.0 0 25.526545 21.969868 20.974743 20.42641 20.822403 23.883018 20.310553 20.907238 19.00256 19.434875 18.294449 18.964125 8.675392 0.5068982 0.339382 0.19775961 0.26841688 1.4055204 0.13371049 0.1023835 0.027802866 0.046561714 0.04013469 0.05933181200000001 1.4723629999999979 1.9046780000000005 0.11247388267001275 0.10609137773666602
HYDRA-0143 iDR3.HYDRA-0143.000102 161.49728632169519 -43.91853901117009 2.3814194 15 3.3870358 10.0 0 99.0 24.648666 27.187405 99.0 22.907051 20.17207 23.742409 20.845219 19.582397 19.424133 19.438545 19.160545000000006 22.04446 7.772011999999998 125.71022 21.085316 2.3646271 0.086346366 4.333678 0.12431706 0.04966443 0.04406346 0.096111 0.061436154000000014 1.421085999999999 1.262822 0.13189510951591493 0.13387041127250077
HYDRA-0143 iDR3.HYDRA-0143.022785 162.65611904576684 -43.63717447246882 3.1207104 7 4.2947264 12.0 0 22.177471 21.388584 20.571812 19.948303 20.492231 21.93597 20.132053 20.879673 19.587828 20.795017 19.507622 20.211632 0.5167206 0.39333308 0.2956916 0.17153694 0.26598623 0.41465396 0.16569634 0.12708394 0.04951008 0.14394659 0.10129427 0.15497170000000002 0.08465599999999895 1.2918450000000021 0.19201809440402148 0.13638759411152468
HYDRA-0143 iDR3.HYDRA-0143.095348 162.6318278249814 -42.76064300155167 2.7721155 10 1.82 12.0 0 21.719763 21.671936 20.476318 20.27033 20.48366 21.083057 20.27171 20.763794 19.669943 20.585285 19.555714 20.682327 0.34924966 0.51739156 0.27739543 0.22582474 0.26287115 0.19142598 0.18627249 0.11504211 0.053078067 0.120110594 0.10574588 0.23749834 0.1785090000000018 1.0938510000000008 0.1663166914782907 0.1266963624959635
HYDRA-0144 iDR3.HYDRA-0144.079524 163.84881952000396 -42.84868980420465 2.5407612 7 3.4944296 11.0 0 21.911055 99.0 23.399181 21.318111 22.684628 20.953135 21.021511 20.91664 18.943718 20.008066 19.647186 19.497818 0.6654194999999999 21.22076 5.208036 0.8064878000000001 2.691175 0.2343447 0.47863325 0.19071466 0.040554512 0.09919611 0.1410789 0.10312604 0.9085740000000015 1.9729220000000005 0.21496964850426606 0.1949788449613797
HYDRA-0146 iDR3.HYDRA-0146.032504 154.41277894947166 -44.929892926544206 5.568624 12 1.82 11.0 0 22.286158 20.723242000000006 20.447273000000006 20.628315 20.480179 99.0 19.4864 20.62271 18.952564 20.193901 18.697075 18.669678 0.7907746999999999 0.31626418 0.36453834 0.3754714000000001 0.33696482 21.688807 0.112633966 0.14509852 0.029319748 0.1308962 0.055079777 0.053058904 0.4288090000000011 1.6701460000000026 0.19541595554260763 0.14803117282847522
HYDRA-0146 iDR3.HYDRA-0146.040123 153.4667749016071 -44.85093034772829 5.1523400000000015 5 4.476534 10.0 0 99.0 21.77382 23.436821 99.0 25.898426 21.8054 21.65166 20.885607 18.301237 20.18343 19.773222 20.283646 21.689632 0.8492948 5.7702017 20.884388 47.93613 0.5271146 0.7755761 0.18837216 0.018676892 0.13031986 0.14084803 0.22654049 0.7021769999999989 2.58437 0.22905749621762045 0.18929579223491805
HYDRA-0146 iDR3.HYDRA-0146.064921 153.18534769212818 -44.577972146901395 5.789676999999998 5 1.82 10.0 0 22.317156 21.800081 99.0 22.60987 99.0 21.765219 22.188004 20.795675 18.808022 20.622467 20.473259 20.64909 0.87456834 0.90135574 20.717726000000006 2.3043783 20.855316 0.5165086 1.2873275 0.17540571 0.027051706 0.19433331 0.26521197 0.31778184 0.17320799999999892 1.9876529999999981 0.2617873153461798 0.17747945767923265
HYDRA-0147 iDR3.HYDRA-0147.042956 156.37476960537074 -44.88310650542607 4.183471 12 5.9331326 12.0 0 21.331646 21.898409 22.201378 20.02427 20.140783 20.307373 19.494938 20.892368 19.143005 20.749634 18.951542 22.089737 0.2935859 0.5911214 1.2449687 0.16574778 0.1738179 0.07011434 0.08082427 0.108192645 0.031816974 0.14419259 0.06710781 0.9484264 0.1427340000000008 1.7493630000000024 0.180269663124454 0.11277396980958285
HYDRA-0147 iDR3.HYDRA-0147.125303 155.4986551269564 -44.12836066103306 2.5892098 8 5.718848 9.0 0 99.0 22.240517 21.723564 99.0 99.0 21.490206 20.690353 20.991676 19.178555 20.73627 21.031270000000006 20.937363 21.840178 0.84719783 0.8525294 21.216375 21.271116 0.19255386 0.21888784 0.121166036 0.03344244 0.14537303 0.4317481 0.33646724 0.25540599999999714 1.8131209999999989 0.1892472618859628 0.12569647995511607
HYDRA-0147 iDR3.HYDRA-0147.129783 154.4679816082649 -44.08188553285317 8.693912 13 5.674099 9.0 0 99.0 99.0 22.143368 22.233498 99.0 23.288870000000006 21.66626 20.954567 17.172732999999994 20.350277 19.933538 19.980854 21.840178 21.619669 1.1789972 1.1820241000000002 21.271116 0.98225635 0.5241955 0.11606415 0.008960451999999999 0.104426295 0.16088744 0.14149117 0.6042900000000024 3.781834000000007 0.15612731344210573 0.11640952115384208
HYDRA-0147 iDR3.HYDRA-0147.149829 156.12717310182674 -43.86281048312747 2.9083164 9 5.494926 10.0 0 21.744019 22.287584 21.288956 99.0 21.810713 21.807795 99.0 20.930603 18.853258 20.199242 19.81903 19.921587 0.41661042 0.82634056 0.5406363000000001 21.216375 0.7720014000000001 0.25974837 21.56004 0.11485256 0.026282422000000003 0.091315046 0.14499037 0.13382035 0.7313609999999997 2.077345000000001 0.14672950679578978 0.11782137431187809
HYDRA-0148 iDR3.HYDRA-0148.117687 157.95190629113998 -43.856611926212615 4.4583898 11 6.7891759999999985 10.0 0 99.0 26.906744 99.0 23.99338 23.788973 21.074461 20.133615 20.968292 19.656265 20.324305 19.113123 20.066095 21.431711 95.177925 20.694536 9.198334 7.597664 0.2214539 0.1836224 0.16236906 0.05845608 0.108951114 0.07878864599999999 0.15641716 0.6439870000000028 1.3120270000000005 0.19553530854330273 0.17257121699243474
HYDRA-0148 iDR3.HYDRA-0148.118270 158.16316047382182 -43.854524173476655 5.341158999999998 13 4.4289794 8.0 0 29.82923 99.0 26.232756 99.0 99.0 99.0 20.238691 20.652817 18.816002 19.987528 17.827593 19.30351 1017.9532 21.090977 72.94354 20.76801 20.775635 21.940536 0.20162949 0.122389525 0.02947875 0.08098358 0.027444648 0.078938626 0.6652889999999978 1.8368149999999979 0.14675672406858237 0.1258896045402007
HYDRA-0149 iDR3.HYDRA-0149.119563 159.12451927770744 -43.86216167822242 4.9024477 10 1.82 7.0 0 99.0 99.0 99.0 99.0 99.0 21.191769 20.823803 20.946747 19.242445 20.602837 18.892921 20.758383 21.775787 21.595270000000006 21.09989 21.248465 21.309149 0.1990581 0.2819989 0.13479492 0.046175938 0.14400162 0.07721531 0.3507282 0.3439099999999975 1.7043019999999984 0.1972463865839646 0.14248469289010046
HYDRA-0150 iDR3.HYDRA-0150.110011 162.25702581706247 -44.289565426992 3.6724849 18 4.960786 10.0 0 22.277342 99.0 99.0 22.242119 22.74299 21.749573 20.47742 20.633669 19.192875 19.48999 17.73787 20.364895 0.34135455 22.040836 21.450752 0.85784215 1.3170408000000002 0.19158748 0.14931034 0.07339677 0.027806694 0.039541747 0.020292243 0.15444973 1.1436790000000023 1.4407940000000004 0.08337047200445077 0.0784875663888398
HYDRA-0150 iDR3.HYDRA-0150.110788 162.25680600401515 -44.28157772485736 10.519696 18 5.858285 12.0 0 21.541363 20.916677 21.923532 20.996685 20.019482 19.87075 19.219215 20.710585 18.404934 20.267826 17.657326 20.784893 0.18017322 0.17508668 0.7031954 0.28388798 0.12169777 0.041071728 0.055412684 0.078245744 0.016273882 0.07619811 0.019165505 0.2255233 0.4427589999999988 2.3056509999999975 0.10921789423755449 0.07992018324217895
HYDRA-0151 iDR3.HYDRA-0151.000018 162.51726035025513 -45.27952578194295 2.163427 10 3.5599540000000003 10.0 0 23.070322 99.0 20.98662 99.0 21.70964 21.591501 23.194466 20.70026 20.136444 20.836166 19.70121 19.606438 0.6969423 22.022419 0.29855213 21.556736 0.5227974 0.1668596 1.6498501 0.076539055 0.058243204000000014 0.124993466 0.10212259 0.07894343 -0.13590599999999853 0.5638159999999992 0.1465660038446371 0.09617950796546341
HYDRA-0151 iDR3.HYDRA-0151.000825 164.13841898267842 -45.267740764099166 1.7871834 9 2.9314187 12.0 0 21.741653 20.919098 21.318327 20.812574 21.032099 20.518892 23.25716 20.685452 20.023657 20.552666 19.518238 20.06147 0.21363306 0.17474528 0.3955288 0.24826123 0.28877822 0.06774757 1.7552006000000002 0.07476046 0.052605946 0.096544765 0.08718083 0.11812967 0.13278600000000296 0.6617950000000015 0.1221065847049897 0.09141395918549046
HYDRA-0151 iDR3.HYDRA-0151.093548 164.03934866137212 -44.41894410678219 1.575825 8 1.82 8.0 0 99.0 99.0 22.565243 99.0 99.0 22.186007 21.3489 20.55552 17.5773 19.458286 19.029984 19.043821 22.60451 22.022419 1.2366022 21.556736 21.608242 0.27466598 0.30497554 0.06705731 0.00983986 0.037497528 0.05627291 0.047261998 1.0972340000000003 2.9782200000000003 0.0768293396466928 0.06777540607960751
HYDRA-0151 iDR3.HYDRA-0151.124044 163.97918655718257 -44.12231958901677 1.6250222 8 1.82 11.0 0 22.291744 23.979 25.639322 99.0 21.573063 21.266027 21.812748000000006 20.898602 19.568233 20.548061 20.509918 20.388699 0.3549718 2.7378483 20.730217 21.556736 0.45010278 0.12256459 0.45921654 0.09011877 0.037013512 0.09537281 0.2045846 0.15538889 0.35054099999999977 1.330369000000001 0.13121495948865358 0.09742377931946103
HYDRA-0151 iDR3.HYDRA-0151.143552 164.21317636410748 -43.95877592442852 1.8866034 12 3.7902544 12.0 0 21.299452 24.35334 21.110294 20.828644 20.592321 21.569035 20.080566 20.621433 19.815702 20.322853 19.573822 19.641224 0.14788957 3.7773395 0.33240977 0.24773751 0.19469063 0.16171208 0.10526712 0.071752645 0.045128416 0.07941693 0.090348564 0.08038373 0.2985800000000012 0.805730999999998 0.10703032670753147 0.08476447366181826
HYDRA-0153 iDR3.HYDRA-0153.040260 153.36491278284038 -46.30909747384894 3.2090400000000003 7 1.82 12.0 0 21.4225 22.745201 21.025375 21.674887 21.488503 21.006588 20.735193 20.51795 19.61712 20.49728 19.949081 19.817266 0.30350626 1.4335569 0.4843209 0.8602655999999999 0.6766847 0.20578521 0.31232682 0.1099578 0.059629787 0.15652199 0.20328201 0.16478246 0.020669999999999078 0.9008299999999991 0.19128473837292953 0.12508568774446327
HYDRA-0153 iDR3.HYDRA-0153.069083 152.55081760334653 -46.071285785432046 2.4643114 9 3.2129068 10.0 0 99.0 23.35842 22.283623 21.40458 99.0 21.529898 20.814575 20.795187 18.962837 19.727474 19.714108 19.339808 21.900042000000006 2.6073575 1.5670578000000002 0.67673737 21.078053 0.33159322 0.33698890000000004 0.14326659 0.035262685 0.07918784 0.16542739 0.10753605 1.0677129999999977 1.8323499999999981 0.16369492910317562 0.14754244393948923
HYDRA-0155 iDR3.HYDRA-0155.052640 157.19537863526278 -46.13896901732245 4.239344 26 1.82 11.0 0 99.0 21.957184 24.285332 21.93552 21.266304 22.48248 21.525791 20.880049 19.161339 19.3461 18.902212 18.781685 21.688776 0.884222 10.327768 1.050344 0.52292454 0.5095121 0.50401574 0.13682329999999998 0.037157517 0.04454664 0.05561033 0.04619485 1.5339489999999998 1.718709999999998 0.14389238533772242 0.14177904109033634
HYDRA-0155 iDR3.HYDRA-0155.132750 156.32140176156858 -45.222012907078714 11.028161 26 2.9257708 11.0 0 99.0 25.471786 22.736137 20.079304 20.548891 21.608036 20.122257 20.928669 19.555262 19.557785 19.387396 19.560123 21.688776 20.91855 2.3633165000000003 0.20918055 0.28560284 0.23949651 0.1522442 0.14329417 0.050753973 0.054490507 0.08458037 0.0922025 1.3708840000000002 1.3734070000000003 0.15330503745508806 0.15201705473818924
HYDRA-0155 iDR3.HYDRA-0155.135721 157.71973620777246 -45.21161540238485 3.9635072 32 4.735302 11.0 0 99.0 30.20403 21.31741 20.926998 20.316542 21.47755 19.522427 20.506144 18.15184 18.430058 17.698726999999995 18.149193 21.688776 1612.2318 0.6459503000000001 0.43320018 0.23145342 0.21138714 0.09226758 0.09836669 0.018012362 0.021747857 0.02193853 0.027263734 2.076086 2.354303999999999 0.1007421212088 0.10000225440646399
HYDRA-0156 iDR3.HYDRA-0156.019839 159.57733420979224 -46.430640904182034 2.1329832000000004 5 5.8125480000000005 12.0 0 22.252377 21.030092 22.430176 21.051054 22.267117 23.004759 20.43316 20.537573 19.02576 20.365791 19.97799 20.70179 1.5382962 0.65215236 3.1389558 0.95262396 2.5949032 1.9580505 0.35851488 0.15239018 0.044328652 0.13971281 0.18672614 0.2995423 0.17178199999999677 1.511813 0.20674243937452344 0.15870663612013677
HYDRA-0157 iDR3.HYDRA-0157.023270 161.8856486153376 -46.43510093281756 3.6991398 10 2.7186060000000003 10.0 0 99.0 21.4429 99.0 20.83499 21.28254 20.9157 20.344753 20.730774 18.786188 20.270716 18.083513 22.299862 22.107851 0.39941415 20.999428 0.35428357 0.45584735 0.10838391 0.15710822 0.09476651 0.022665551000000003 0.089247674 0.027726648 1.0569876 0.4600580000000001 1.944586000000001 0.1301761834284228 0.09743930736470627
HYDRA-0157 iDR3.HYDRA-0157.039069 161.88205247618603 -46.296437389527206 3.5607512000000003 12 4.241807499999998 11.0 0 22.4488 21.993847 99.0 22.575985 22.309643 20.684467 20.365948 20.637966 18.715925 20.189398 18.019108 20.898895 0.6158756 0.6537310000000001 20.999428 1.6837181 1.1418476 0.08882231 0.15911935 0.08760105 0.021609247 0.08282553 0.026298592000000003 0.29165718 0.4485679999999981 1.922041 0.12055709179008674 0.09022695560091512
HYDRA-0157 iDR3.HYDRA-0157.123951 161.85727265595438 -45.50991497785349 5.0157313 11 2.1828115 10.0 0 22.191875 22.453619 99.0 99.0 24.006481 22.683926 21.502714 20.900757 19.969383 20.277853 18.200182 21.353924 0.49628186 1.003893 20.999428 21.149797 5.322083 0.50601315 0.42296404 0.10925292 0.05507332 0.08917295 0.029955648 0.43842503 0.6229039999999983 0.9313739999999981 0.14102487560791854 0.12234897263299271
HYDRA-0157 iDR3.HYDRA-0157.148257 160.00710938778116 -45.22349027972803 3.3045660000000003 17 4.6618814 9.0 0 99.0 99.0 23.932549 99.0 20.160686 21.143272 19.518862 20.886467 19.26675 19.290503 18.628696 19.230179 22.107851 21.58624 6.442522 21.149797 0.17645402 0.13481319 0.0819872 0.11170678 0.032850824 0.039817557 0.042746026 0.06637054 1.5959639999999986 1.6197170000000014 0.1185910727812876 0.11643702733858924
HYDRA-0158 iDR3.HYDRA-0158.093843 162.70224039187852 -45.87938435117963 1.9731947 8 4.628311599999999 11.0 0 22.780312 99.0 22.570957 26.297117 23.929869 22.584427 22.31628 20.953308 18.550632 20.530104 20.562674 20.19566 0.5694594000000001 22.056868 1.3298899 34.948246000000005 3.859562200000001 0.37491202 0.70178646 0.09218539 0.018137675 0.08924929 0.20141694 0.122655235 0.42320399999999836 2.4026759999999996 0.12831049019840973 0.09395276144881387
HYDRA-0158 iDR3.HYDRA-0158.097524 162.20828893449672 -45.84741278964931 3.3660195 14 5.0569 11.0 0 23.027237 24.759266 22.210918 24.647411 22.996475 21.909218 99.0 20.815834 19.52801 20.343145 20.27637 20.040667000000006 0.6772497 5.4901032 0.9142814 7.5673866 1.6232677 0.20334129 21.86993 0.08034299 0.035660286 0.07581735 0.15583858 0.10659278 0.472688999999999 1.2878240000000005 0.11046839639988715 0.08790137677955845
HYDRA-0159 iDR3.HYDRA-0159.000217 165.0615193276557 -46.63586080912202 2.063526 13 5.397169 12.0 0 20.961243 20.674889 21.24445 21.041433 21.474718 20.163456 24.739449 20.916267 19.494352 20.40183 19.062166 19.436401 0.16819087 0.1845732 0.4959465 0.39471558 0.5585689 0.06693081 8.408794 0.112366006 0.040734682 0.10202514 0.068758495 0.08361464 0.5144370000000009 1.421915000000002 0.15177367524182722 0.1195216868272581
HYDRA-0159 iDR3.HYDRA-0159.000228 165.08092823808605 -46.63567038175675 2.5639539 14 4.900414 12.0 0 20.987055 21.167402 21.956018 19.98821 20.95052 20.15134 21.195204 20.720364 19.013735 20.138647 18.808575 18.812698 0.17327973 0.28501147 0.94741374 0.15888971 0.35245222 0.06671966 0.33530658 0.09544458 0.028255321 0.081550114 0.05589079 0.048757777 0.5817170000000011 1.7066289999999995 0.12553919286338192 0.09953909290419238
HYDRA-0159 iDR3.HYDRA-0159.059410 165.89623132094488 -46.064042966616 2.8028584 16 4.0361805 12.0 0 23.98523 21.766645 22.596094 21.987871 22.39423 21.293293 20.429813 20.505054 19.61133 19.741352 19.202644 19.135529 2.6018887000000004 0.4887642 1.7084717 0.9271678 1.2884152 0.17795056 0.17044595 0.07860891 0.044680998 0.056997553 0.07666386 0.06337899 0.7637020000000021 0.8937240000000024 0.09709830986879178 0.09041986680848466
HYDRA-0159 iDR3.HYDRA-0159.113149 165.6630086183535 -45.55189398528818 2.7473848 9 1.82 9.0 0 99.0 23.251379 21.60623 99.0 99.0 22.308956 21.392342000000006 20.757206 18.77466 20.145075 19.823635 19.689903 22.10616 1.8879658 0.7003144 21.232733 21.280945000000006 0.43971112 0.39462465 0.09761049 0.02349837 0.081367016 0.13250571 0.10417124 0.6121310000000015 1.9825459999999993 0.12707635126483746 0.1003991093122693
HYDRA-0159 iDR3.HYDRA-0159.126239 165.87517979456578 -45.416478048074104 2.112883 11 3.1942747 11.0 0 22.702785 21.640965 99.0 20.556248 20.643747 21.266773 20.89469 20.657856 19.711227 20.12788 19.361433 19.411121 0.8032127 0.4352101 21.138887 0.25560996 0.26504958 0.17229341 0.25333172 0.089252844 0.048227396 0.08015558 0.08834848599999999 0.08122324 0.5299759999999978 0.9466289999999979 0.1199624406521672 0.10144925769580156
HYDRA-0159 iDR3.HYDRA-0159.141536 165.43315159945317 -45.28420984136985 3.3781693 17 3.045659 10.0 0 27.642525 23.784422 99.0 23.324856 21.867899 22.785835 99.0 20.54905 19.197958 19.885101 19.486448 19.451859 75.5741 3.0729477000000003 21.138887 3.1697667000000003 0.80521685 0.6892303000000001 21.58665 0.08297854 0.03275998 0.06592369 0.0996299 0.085203566 0.6639490000000023 1.3510920000000013 0.10597816286267515 0.089211290709932
HYDRA-0161 iDR3.HYDRA-0161.014375 152.72072672137344 -47.89135886611023 2.694348 7 1.82 12.0 0 26.924015 22.770313 23.874966 22.440704 23.053894 21.634502 21.34142 20.706146 17.674823999999994 20.361887 20.09874 20.258747 40.420704 1.3508198 5.873308 1.4236794 2.4149053 0.23457663 0.4077391 0.1118596 0.012850153 0.11447814 0.19122511 0.1911048 0.344259000000001 3.0313220000000065 0.16005566109956748 0.11259527762869724
HYDRA-0161 iDR3.HYDRA-0161.130497 153.22591889345185 -47.08347643278292 2.675487 8 3.2587647 12.0 0 22.013477 21.61864 20.82148 20.397587 21.115864 20.942692 20.563057 20.675928 19.7114 20.456312 19.219213 21.058739000000006 0.45560905 0.48204395 0.3726447 0.22714311 0.41287634 0.12624024 0.20315266 0.10759 0.058659688 0.12311774 0.08631564 0.38960627 0.21961599999999848 0.9645279999999978 0.1635040855841456 0.12254210336148692
HYDRA-0162 iDR3.HYDRA-0162.034196 154.00923491926937 -47.71977584997246 5.092518 12 1.82 11.0 0 22.41 21.91157 99.0 21.138939 22.512472 21.438429 21.258083 20.687706 19.856966 20.509981 20.545832 20.169052 0.61305624 0.5455925 21.14016 0.40673447 1.3404664 0.17864057 0.32610714 0.09250752 0.05498727 0.10488462 0.23765409 0.14927499 0.1777249999999988 0.8307399999999987 0.13985143820888937 0.1076161749859346
HYDRA-0162 iDR3.HYDRA-0162.077625 154.23945825616244 -47.3921581778121 3.3362205 13 4.544446 8.0 0 24.498232 99.0 99.0 99.0 99.0 21.637749 22.104809 20.702972 19.111855 19.860899 19.835579 19.618773 4.326476 21.72401 21.14016 21.273218 21.330467 0.21630156 0.70639396 0.0952434 0.031169754 0.05989208400000001 0.12665468 0.09152777 0.8420729999999992 1.5911170000000006 0.11250940835958145 0.10021406492095067
HYDRA-0162 iDR3.HYDRA-0162.091706 154.72423082468399 -47.28649686438772 3.389442 14 3.2016966 12.0 0 22.53961 23.345964 22.509113 21.797474 24.583279 21.460041 22.358727 20.83574 19.226364 20.265942000000006 20.231564 20.436943 0.72670376 2.1090784 1.6504811 0.7476524999999999 9.126824 0.18581188 0.8931858 0.10637798 0.033845183 0.08496386 0.17932276 0.18987557 0.5697979999999951 1.609376000000001 0.13614379212795566 0.11163230285712056
HYDRA-0162 iDR3.HYDRA-0162.111169 154.41439220156607 -47.140792463852215 3.4926186 12 2.9836185 9.0 0 99.0 99.0 24.309317 21.875435 99.0 21.743418 21.699028 20.605682 18.310219 20.1735 20.164532 20.068184 22.106285 21.72401 8.722283000000001 0.8063499 21.330467 0.2399054 0.49538907 0.08787043 0.017726813 0.07870908 0.16960642 0.13679466 0.43218200000000095 2.2954630000000016 0.11796750291004426 0.08964068477829623
HYDRA-0162 iDR3.HYDRA-0162.146928 155.27582583045088 -46.86470762872915 3.0105642999999995 6 1.82 11.0 0 21.152246 23.784618 22.561567 21.376514 21.145573 21.795603 21.09724 20.89153 19.824821 20.57032 19.447313 99.0 0.20203482 2.9891667 1.6430705 0.5031289000000001 0.39268932 0.24532470000000006 0.28358814 0.10800829 0.052528523 0.1097401 0.08909049 21.451162 0.32121000000000066 1.0667089999999995 0.15397623276575545 0.1201042731849522
HYDRA-0162 iDR3.HYDRA-0162.162872 154.68851567662225 -46.74451376928374 3.0633630000000003 17 5.643332 10.0 0 99.0 24.762915 21.242748 24.929207 99.0 22.059917 21.469795 20.75367 19.609083 19.429113 19.016869 18.913912 22.106285 7.568211 0.5165871 13.001482 21.330467 0.3143158 0.398878 0.09832745 0.04524341 0.04189088 0.06276855 0.049607478 1.3245569999999987 1.1445870000000014 0.10687905899041636 0.10823702495879402
HYDRA-0162 iDR3.HYDRA-0162.178838 154.8061411747686 -46.569947381674034 3.947281 15 1.8643904 12.0 0 22.576378 21.808882 23.295778 24.967907 20.918222 21.420046 21.608116 20.62725 19.477747 19.99578 19.746984 19.70242 0.7013010000000001 0.49028137 3.157466 13.815467000000002 0.33313292 0.18251231 0.462338 0.089008875 0.041137632 0.0684878 0.1178295 0.099111274 0.6314700000000002 1.1495029999999993 0.11230831927157323 0.09805551792394475
HYDRA-0162 iDR3.HYDRA-0162.181221 153.8689199577056 -46.573178379720495 3.0150259 14 4.0536629999999985 12.0 0 24.784716 21.962986 21.026546 21.379036 20.403606 21.854048 19.89215 20.503242 19.179443 20.004835 18.912722 18.956152 5.2715545 0.56291276 0.40763706 0.5241670999999999 0.21366684 0.26860195 0.1057617 0.080099516 0.03273155 0.06909320000000001 0.057822805 0.051692728 0.49840700000000027 1.323799000000001 0.10578186399224707 0.08652910971942769
HYDRA-0163 iDR3.HYDRA-0163.080791 155.86332016875696 -47.413115319349785 2.4607654 10 3.6670833 11.0 0 22.551859 99.0 22.65505 23.752731 22.117847 22.161959 21.42604 20.706987 18.895535 20.105358 19.86733 19.760693 0.88616127 21.379301 2.3162668 5.661176 1.2096102 0.4533265 0.5049889 0.116004154 0.028769001 0.090115115 0.14731914 0.12031871 0.6016290000000026 1.8114520000000027 0.14689349099507076 0.11951827962196292
HYDRA-0163 iDR3.HYDRA-0163.180483 156.31655361028075 -46.57465324828705 3.9746265 15 5.0578694 10.0 0 99.0 99.0 20.593458 21.362251 20.51606 22.074978 21.143217 20.895742 18.925718 19.379307 18.657528 19.168972 21.875574 21.379301 0.3473226 0.66010624 0.29711315 0.43155405 0.40380302 0.13794917 0.029621007 0.048982173 0.052079923 0.07149171 1.5164349999999978 1.9700239999999987 0.14638724936103836 0.14109350643946358
