# ra,dec,radius
153.84664066583832,-32.916487395665115,2.0
154.06771339794557,-32.91475993060932,2.0
154.4886219277424,-32.26514661437382,2.0
153.69023852206973,-32.20910599444737,2.0
154.44360773356468,-31.49345483334399,2.0
154.3603982366227,-31.500127876977807,2.0
153.8976240757516,-31.500181554978088,2.0
154.95451740167792,-31.55431719680254,2.0
153.35791141490668,-31.56366429730952,2.0
155.4209595613643,-32.03311137176345,2.0
155.30113363909481,-31.523336901920253,2.0
157.6295599663249,-32.68752541859409,2.0
158.42680998817914,-32.66445779826964,2.0
158.40821799857346,-31.717799901235256,2.0
156.81234510619038,-31.527724907551193,2.0
159.32897897028366,-32.230313892124514,2.0
158.5888444398314,-32.18486635210861,2.0
160.89796841870432,-32.82382336841682,2.0
160.3768982316586,-32.234619264815315,2.0
161.14126553168967,-31.521289253491524,2.0
163.3495665711213,-32.512325085164086,2.0
162.4825536835903,-32.01691887736555,2.0
162.73340253060869,-31.691821735472,2.0
164.05530189978867,-32.23160084502966,2.0
163.57652084626787,-31.857942454373873,2.0
164.7459588212315,-31.60947413507693,2.0
164.97300347862978,-31.726131938833518,2.0
150.43954861307614,-34.286492697092484,2.0
150.37588700225368,-34.28391994383337,2.0
150.7773917497195,-33.619056856840174,2.0
149.75887517491253,-32.89778902366054,2.0
152.04483687127907,-33.517284694292314,2.0
151.65069547344336,-33.321161940384215,2.0
152.932805639008,-33.0954089513665,2.0
154.64408429887987,-34.086516015928204,2.0
154.12753890440663,-33.48817393058449,2.0
154.51135149956542,-33.30229434252668,2.0
153.60741515606404,-33.25006930070655,2.0
153.28962360483862,-33.04816093078717,2.0
155.1756706372574,-33.833990076273196,2.0
155.10410077815797,-33.508967672173426,2.0
155.4342020412311,-33.22417638513989,2.0
156.64135667198195,-34.056572604157765,2.0
157.4158165779574,-33.93189575117068,2.0
156.32478623663206,-33.61182804627633,2.0
156.8000196809179,-33.23718440512215,2.0
156.6496100928433,-33.140432965428445,2.0
158.18848903245183,-34.306016717152126,2.0
160.26609841870317,-34.18983231402896,2.0
161.0380999826897,-34.141271692168765,2.0
161.39703835682926,-34.07566800800799,2.0
160.09724277176028,-33.57179946817229,2.0
163.76634167913915,-34.289026341268475,2.0
164.497701542229,-32.982546580234605,2.0
164.26801410841603,-33.15564025093645,2.0
150.97872084674697,-35.54342067496861,2.0
151.22186813213497,-35.18925627635001,2.0
153.42713787273814,-35.62056856008333,2.0
152.71586515599603,-35.00780396726373,2.0
152.54863560509563,-34.93311787817404,2.0
