# RA_1        DEC_1       Field          ID                         RA_2                 DEC_2                 FWHM                 ISOarea   KRON_RADIUS          nDet_magPStotal   PhotoFlagDet   U_PStotal            F378_PStotal         F395_PStotal         F410_PStotal         F430_PStotal         G_PStotal            F515_PStotal         R_PStotal            F660_PStotal         I_PStotal            F861_PStotal         Z_PStotal            e_U_PStotal            e_F378_PStotal         e_F395_PStotal         e_F410_PStotal         e_F430_PStotal         e_G_PStotal             e_F515_PStotal          e_R_PStotal             e_F660_PStotal          e_I_PStotal             e_F861_PStotal          e_Z_PStotal             r_-_i                    r_-_J0660             e(r_-_i)                e(r_-_J0660)           GroupID   GroupSize   Separation          
  54.621179   -35.45074   SPLUS-s27s42   iDR3.SPLUS-s27s42.013808   68.24647713553759    -35.31005855741598    22.796299            231       4.57655              12.0              2              18.67845             18.422546            18.197624            17.895007999999994   17.976688            17.731892000000006   17.660618            19.606983            17.520706            17.494444            17.574253            21.16539             0.024287086            0.032111518            0.043680083            0.033319715            0.03457043             0.011590403             0.022149423             0.037722707             0.010409048             0.01000177              0.021544171             0.37989962              2.112538999999998        2.086276999999999     0.03902611979867777     0.03913247888486178    1         247         39964.09180558379   
  54.621179   -35.45074   SPLUS-s28s32   iDR3.SPLUS-s28s32.024552   51.285297139684715   -36.36947193437857    24.49935             356       4.3952117            12.0              3              19.951582            19.427006            19.955118            19.779613            19.93052             19.614798            19.288269            19.55829             18.449055            19.66265             19.577978            19.527023            0.088166945            0.08319349999999999    0.19165231             0.1541961              0.17663983             0.055827215             0.08024005              0.043506626             0.021024747000000003    0.057373516             0.10209882              0.087382324             -0.10435999999999979     1.1092349999999982    0.0720037974283727      0.048320456251135346   1         247         10272.935333714224  
  54.621179   -35.45074   SPLUS-s28s32   iDR3.SPLUS-s28s32.024715   51.29391146950885    -36.366965341924654   54.016323            400       0.0                  12.0              3              20.217834            19.704815            19.683609            19.941753            20.51755             19.687979            18.75433             19.701664            18.180393            20.135439            20.764196            20.17297             0.11072788             0.10469742             0.15219851             0.17751409             0.29626912             0.059416898             0.05230612              0.049029864000000006    0.017404635             0.08657839              0.29351455              0.15595722              -0.4337750000000007      1.5212710000000023    0.09949746317796548     0.05202738589763781    1         247         10246.401034422785  
  54.621179   -35.45074   SPLUS-s28s32   iDR3.SPLUS-s28s32.024792   51.294171222990634   -36.36411683778665    26.555944            300       4.275892             12.0              3              20.534897            19.860542            19.937727            20.216833            19.895655            19.83727             19.30667             19.89523             18.548958            19.954025            20.184464            19.820713            0.14576769             0.1193205              0.18895221             0.22571146             0.17150445             0.067439675             0.081520915             0.057683814000000014    0.02261374              0.07387251              0.17444089999999998     0.113631554             -0.05879499999999993     1.3462720000000026    0.09372603763782346     0.061958079653699705   1         247         10242.55436586345   
  54.621179   -35.45074   SPLUS-s28s32   iDR3.SPLUS-s28s32.024972   51.35273693256361    -36.39693272230461    127.4248             3303      6.5017257000000015   12.0              3              19.86398             19.599213            19.58547             19.585262            19.624294            19.577639            19.739565            19.516403            19.21397             19.708033            19.856232            19.71688             0.081428304            0.09530039             0.13925268             0.1301208              0.13518862             0.053924315             0.1167022               0.04204849              0.03753123              0.059565365             0.13014203              0.10335112              -0.19162999999999997     0.3024330000000006    0.07291164666130731     0.056361944045543705   1         247         10118.269401677186  
  54.621179   -35.45074   SPLUS-s28s32   iDR3.SPLUS-s28s32.038678   52.52121443556863    -36.03034401023535    8.271921             30        1.82                 12.0              0              21.572607            23.055557            22.892914            22.23692             20.446981            21.257559            19.992247            19.345242            18.873001            19.082075            18.414137            19.638836            0.35884085             2.0303094              2.6233468              1.3910978              0.27789342             0.23522435              0.14538375              0.03572482              0.028154295             0.03471793              0.03785401              0.094963156             0.26316699999999926      0.47224100000000035   0.04981563436831152     0.04548546021509978    1         247         6481.015522197437   
  54.621179   -35.45074   SPLUS-s28s33   iDR3.SPLUS-s28s33.038224   53.288585071147295   -35.71872833254983    37.701103            283       7.130896000000001    12.0              3              21.115036            20.411211            20.300842000000006   19.980644            20.328804            20.263718            19.803791            19.931519            19.465893            19.957233            19.637220000000006   19.798836            0.2179685              0.17722376             0.2610687              0.17352648             0.20879233             0.06923859              0.11172                 0.047987558             0.04561925              0.064221315             0.10991797              0.1122398               -0.025713999999997128    0.4656260000000003    0.08016971387707823     0.06621119009175008    1         247         4018.9389860502856  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.002602   55.87167039229439    -36.81381858976175    10.655891            101       4.4698286            12.0              2              19.940159            19.982819            20.188374            19.212914            18.980854            18.914526            18.723526            19.251175            18.551607            19.264044            19.030827            19.77431             0.08596376             0.12028068             0.22260086             0.104898006            0.08429524             0.03150626              0.056355193             0.032747943             0.022940535             0.041713066             0.07054617              0.12589099              -0.012868999999998465    0.6995679999999993    0.053032137858581616    0.039983695637315395   1         247         6107.1554791325325  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.018448   55.75376189279608    -36.271695314600855   14.465642            72        3.9312143            12.0              3              20.32462             20.186573000000006   19.885284            19.988926            20.054358            19.79208             19.90636             19.606865            19.013187            19.454828            19.652817            19.508406            0.12248171             0.14675236             0.17623004             0.19787708             0.20345178             0.06253377              0.14589188              0.043759357             0.032328375             0.048151307             0.11788192              0.09665496              0.15203699999999998      0.5936780000000006    0.06506481146412167     0.05440592941209693    1         247         4433.178517555144   
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.034075   55.03061811606565    -35.619383610442306   53.79747800000001    843       5.3279830000000015   12.0              3              19.832283            19.157572            19.675932            19.61575             19.570915            19.623905            19.147404            19.491276            18.321077            19.760687            19.985136            19.543383            0.08238853             0.064319186            0.1510183              0.14479838             0.13541484             0.054820962             0.077837065             0.040648937             0.019921532             0.06391558              0.16176847              0.10201707              -0.2694110000000016      1.1701990000000002    0.0757465342175229      0.04526812914686218    1         247         1344.361029984529   
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.034125   55.05160899500496    -35.627804390379545   84.98653399999998    1925      5.5585146            12.0              3              19.887794            19.604265            19.51377             19.635017            19.529629            19.427132            19.336617            19.620388            18.965563            19.594345            19.586908            19.396494            0.086382136            0.09214233             0.1319958              0.14730334             0.13085265             0.046663452             0.09098838              0.045203738             0.03179926              0.05546076              0.11386447              0.08957321              0.026042999999997818     0.6548249999999989    0.0715491008255886      0.05526817226686843    1         247         1412.857828550562   
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.034193   55.035753969109756   -35.6261832037439     41.748875            553       3.906629             12.0              3              20.095858            19.540455            20.15473             19.34676             19.450857            19.34936             19.352867            19.100464            18.525032            19.008497            18.993696            18.759096            0.10274478             0.08722250000000001    0.22668597             0.11514452             0.12208888             0.043693732             0.09196916              0.029719962000000006    0.022955164             0.033904187             0.06797811              0.05100339              0.09196700000000035      0.5754319999999993    0.04508625109068632     0.03755283871491395    1         247         1368.8765282219777  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.034472   55.03080413274329    -35.62886597887759    43.64703             471       4.4832153            12.0              3              20.490376            20.05705             19.904272            19.922794            19.792797            19.675217            19.535133            19.366573            18.967445            19.279903            19.244282            19.200888            0.14462979             0.13433649             0.18308045             0.1883917              0.16356410000000002    0.05716877400000001     0.10723667              0.03673071              0.03180949              0.042471055             0.08437681              0.075197116             0.08666999999999803      0.3991279999999975    0.05615100684686896     0.048590006288991155   1         247         1360.5361665188518  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.034865   55.02621899432781    -35.623388713392245   70.176956            1316      6.370181             12.0              3              20.041246            19.614128            19.638754            19.79063             19.454735            19.385372            19.255882            19.299389            18.85875             19.210201            19.368624            19.08003             0.09821818             0.092766985            0.14628087             0.16806704             0.122662105            0.045045987             0.08500761              0.034808945             0.029312441             0.040077724             0.09396574              0.067600116             0.08918800000000005      0.4406390000000009    0.05308376977036579     0.04550694287019846    1         247         1339.4780983803303  
  54.621179   -35.45074   SPLUS-s28s34   iDR3.SPLUS-s28s34.034927   55.02507653846957    -35.6251752122655     54.860374            1072      5.259417             12.0              3              20.250172            19.774773            19.891897            19.661541            19.23094             19.603937            19.567299            19.510937            18.912767            19.384153            19.75696             19.34714             0.117362306            0.10587135             0.18102734             0.15034609             0.10169372             0.053848                0.1101016               0.041249845             0.030506844             0.046314258             0.13193741              0.08552605              0.12678399999999712      0.5981699999999996    0.0620206433908468      0.051305138566856645   1         247         1339.505646280839   
  54.621179   -35.45074   SPLUS-s28s35   iDR3.SPLUS-s28s35.021234   55.76941105345061    -36.27050188011122    48.52335             213       7.700558             12.0              3              20.324747            19.806112            19.779205            20.428768            19.832447            20.029102            20.393204            19.992142            19.058449            20.1185              20.302874            19.634302            0.09798275             0.10454787             0.20157158             0.25386637             0.14810126             0.05878832              0.29448348              0.05183855              0.048087016             0.11253158              0.22195302              0.14395262              -0.12635799999999975     0.9336930000000017    0.12389750507334238     0.07070782399343623    1         247         4464.490108023501   
  54.621179   -35.45074   SPLUS-s28s35   iDR3.SPLUS-s28s35.046181   56.30189132188154    -35.57204660502965    19.05495             256       5.852617             12.0              3              19.161366            18.853052            18.984604            19.087353            18.86948             18.884794            19.32391             19.059599            17.742458            19.490204            19.436499            19.449606            0.041958205            0.0528139              0.11099306             0.08352144             0.06849951             0.02531132              0.11925038              0.025373606             0.01847021              0.064943574             0.103646114             0.12298882              -0.4306049999999999      1.3171409999999995    0.06972436937926876     0.03138420843174694    1         247         4944.420806169723   
  54.621179   -35.45074   SPLUS-s28s40   iDR3.SPLUS-s28s40.014709   65.85854766263255    -36.486853188754274   13.772862            44        6.7225866            11.0              3              21.705338            22.695206            99.0                 20.068796            20.210436            21.817783            19.801758            19.893972            19.214361            19.883404            19.83176             20.083138            0.28900048             1.2304803999999998     20.73579               0.1900413              0.18469447             0.2171005               0.09669036              0.04602828              0.029602172000000006    0.094435014             0.14496702              0.20104887              0.010568000000002797     0.6796110000000013    0.10505510187010716     0.05472559864337698    1         247         32933.95390662735   
  54.621179   -35.45074   SPLUS-s28s42   iDR3.SPLUS-s28s42.017946   69.19237351459147    -36.50105881001689    8.1268425            40        5.9218817            12.0              2              21.86605             21.78297             21.414667            21.41191             20.980919            21.454819            19.697136            19.724548            19.162245            19.317896            18.648882            19.585583            0.2981543              0.4784161              0.58566695             0.52484095             0.34531772             0.15902776              0.08974750000000001     0.036659814             0.027362041             0.03697348              0.046969015             0.08879522              0.40665199999999757      0.562303              0.05206707391264652     0.04574519920385392    1         247         42578.05781212159   
  54.621179   -35.45074   SPLUS-s28s45   iDR3.SPLUS-s28s45.045514   72.45911377354983    -35.48987588088597    14.408032999999998   146       6.3179154            12.0              2              23.933844            20.838646            19.56608             19.204918            19.032696            19.637638            19.039333            19.44555             18.996223            19.090427            19.182098            19.020683            1.7241378              0.1893277              0.1112247              0.07646625             0.06512024             0.03536988              0.050304506             0.029302754             0.024880769             0.03320136              0.081841245             0.06194996              0.3551230000000025       0.44932700000000025   0.044282973001302836    0.03844091645650344    1         247         52227.65561256463   
  54.621179   -35.45074   SPLUS-s29s31   iDR3.SPLUS-s29s31.036527   50.2516667827433     -37.09872705664976    32.333138            325       4.710249             12.0              3              20.39371             19.989388            20.085745000000006   19.989283            19.861916            19.690918            19.762184            19.30406             18.257673            19.5044              19.47408             19.231064            0.14525267             0.14615524             0.24262975             0.220707               0.18548131             0.063840434             0.13171244              0.036963800000000005    0.018749325             0.050844863             0.1106799               0.06556451              -0.20034000000000063     1.0463869999999993    0.06286113746925655     0.04144707104724803    1         247         13998.681177433633  
  54.621179   -35.45074   SPLUS-s29s34   iDR3.SPLUS-s29s34.058808   56.720634519431066   -36.793975276443035   16.827179            63        5.376971             12.0              2              23.850159            21.225466            19.715757            19.587433            19.778988            20.443241            19.771545            19.66286             17.802004            20.594542            17.80409             17.815075            1.7173166000000002     0.27997684             0.12885219             0.11644733             0.13357466             0.06868191              0.096480146             0.035313774             0.012228705             0.09632827              0.02405575              0.017285839             -0.9316820000000021      1.8608559999999983    0.10259726231881616     0.037371163483361086   1         247         7787.78651451499    
  54.621179   -35.45074   SPLUS-s29s38   iDR3.SPLUS-s29s38.003931   63.70844198503235    -38.12229396467605    17.795946            86        3.0628266            12.0              3              21.123402            20.774363            20.573057            20.053333            19.674126            20.720945            18.829105            19.713139            18.3214              18.59085             17.633585            18.295565            0.18469205             0.21445292             0.31321913             0.19549906             0.13927338             0.12013413              0.054150667             0.0423651               0.017297177             0.022563396             0.023310043             0.031226737             1.122289000000002        1.3917390000000012    0.04799904725161549     0.045760179525208694   1         247         27894.098655774244  
  54.621179   -35.45074   SPLUS-s29s38   iDR3.SPLUS-s29s38.033625   63.39739777133725    -37.28875760181601    32.11493             194       6.756984700000001    12.0              3              20.818134            20.094017            20.014267            20.14133             20.09906             19.959675            19.657711            19.916122            19.505074            19.841131            19.700075            19.917234            0.14629224             0.12398482             0.19922677             0.2063033              0.19576728             0.06167709              0.102497526             0.050226573             0.040894225             0.062297646             0.12794773              0.1264205               0.0749910000000007       0.41104800000000097   0.0800231549769543      0.0647691768797084     1         247         26275.20200608039   
  54.621179   -35.45074   SPLUS-s29s40   iDR3.SPLUS-s29s40.000895   66.53464140502733    -38.21222274864352    38.734768            251       5.9164762            12.0              3              21.163525            21.0002              21.404453            21.84354             20.548851000000006   19.888397            19.757465            19.584898000000006   19.414454            20.084085            20.428734            21.196526            0.15996219             0.23249547             0.5284597              0.71308947             0.22872332             0.046040036             0.09342256              0.035691813             0.038650844             0.07838563              0.2577407               0.41386053              -0.4991869999999956      0.17044400000000692   0.08612904565664169     0.05260982091909556    1         247         35708.56459341302   
  54.621179   -35.45074   SPLUS-s30s41   iDR3.SPLUS-s30s41.045088   69.1978456916045     -38.113636512528046   16.128891            66        5.2317753            12.0              2              18.882317            18.376835            19.3411              19.229057            19.204237            20.33641             18.83606             19.867617000000006   17.820644            18.557583            17.41682             17.573381            0.028201234            0.032166474            0.10130296             0.08543322             0.07951846             0.065850034             0.04592227              0.04344396              0.011938475             0.022218563             0.020319851             0.018336521             1.3100340000000052       2.046973000000005     0.04879592403333058     0.04505446532594993    1         247         43058.71598467206   
  54.621179   -35.45074   SPLUS-s30s42   iDR3.SPLUS-s30s42.001530   70.23684238837558    -39.50082181809954    11.402773            90        5.4861755            12.0              3              20.125114            19.47427             19.783968            19.791878            19.619217000000006   19.66608             18.8545              19.630484            18.677702            19.917923            20.180218            19.649448            0.07466031             0.07290617             0.14926681             0.13707562             0.11409339             0.038756877             0.0482373               0.036661934             0.020584134             0.066250734             0.21909566              0.10683124              -0.2874389999999991      0.9527819999999991    0.07571827494178082     0.04204526105461009    1         247         46862.74582460899   
  54.621179   -35.45074   SPLUS-s30s42   iDR3.SPLUS-s30s42.001608   70.23763695078178    -39.49894390329013    8.930455             30        3.9060295            12.0              3              20.223719            19.681683            19.287374            19.418068            19.522545            19.430588            19.119839            19.353884            18.7957              19.465023            19.454296            19.253845            0.08064729             0.08546605             0.10004872             0.101086736            0.1054084              0.032641456             0.058474805             0.029655425             0.022268673             0.04494925              0.114463635             0.07494054              -0.11113899999999788     0.5581840000000007    0.05385052745789149     0.03708555013899017    1         247         46863.34931817917   
  54.621179   -35.45074   SPLUS-s30s42   iDR3.SPLUS-s30s42.001955   70.23461335241129    -39.49408409954058    26.414139            179       5.6924157            12.0              3              20.975155            20.54245             20.191349            20.232708            20.04581             20.155136            19.828686            19.988981            19.557722            20.242813            19.931377            19.93882             0.15028873             0.17269015             0.20982921             0.19846451             0.1622316              0.05624016              0.10148746              0.048693195             0.03856796              0.08793907599999999     0.17522448              0.13860112              -0.2538320000000027      0.4312590000000007    0.10052018865403009     0.0621169443700318     1         247         46851.17656887271   
  54.621179   -35.45074   SPLUS-s31s41   iDR3.SPLUS-s31s41.047361   70.23453624398257    -39.494159868020226   22.031063            145       5.3533506            12.0              3              20.771885            20.410793            20.255573            20.25755             20.025505            20.190058            19.952822            19.961964            19.493675            20.026638            20.079697            19.903637            0.15374255             0.14827701             0.260981               0.19173075             0.15050360000000002    0.056744043             0.10511358              0.055675305             0.03779159              0.07689836              0.17623025              0.14451101              -0.06467400000000012     0.4682889999999986    0.09493733384466106     0.06728999822834836    1         247         46851.03025991124   
  54.621179   -35.45074   SPLUS-s31s41   iDR3.SPLUS-s31s41.047429   70.23682003965081    -39.50079020850193    13.221063            79        6.1730056            12.0              3              20.42851             19.43898             19.457844            20.077032            19.848915            19.73788             19.074816            19.697998            18.703335            19.86041             20.075333            20.006413            0.11494889             0.06853758             0.13335818             0.16408406             0.12963341             0.040118456             0.053275                0.045147895999999986    0.021471472             0.066300385             0.17484108              0.15792835              -0.16241200000000333     0.9946629999999992    0.08021267708021619     0.049993565816748846   1         247         46862.659369733854  
  54.621179   -35.45074   SPLUS-s31s41   iDR3.SPLUS-s31s41.047448   70.23892200543483    -39.49245505982457    21.646633            295       5.090052             12.0              3              19.948593            19.588573            19.30627             19.624899            19.643251            19.473013            19.197165            19.371773            18.9114              19.385857            19.355755            19.495197            0.07808844             0.07676397             0.11813269             0.11324495             0.109770864            0.033130272999999995    0.05831252              0.03531457              0.024752358             0.044249937             0.09274055              0.099753216             -0.01408400000000043     0.4603730000000006    0.05661427186486522     0.04312537629801118    1         247         46861.493176449476  
  54.621179   -35.45074   SPLUS-s32s37   iDR3.SPLUS-s32s37.023472   64.47918229474992    -41.40547935850925    25.741688            89        5.331907             12.0              2              21.128391            19.89241             20.12053             20.312433            20.138073            20.214962            19.729939            19.846891            19.31677             19.763824            19.608253            19.512508            0.31067643             0.17260435             0.35760954             0.34460407             0.2830115              0.09392551              0.14667141              0.0727829               0.054952934             0.089803055             0.18865834              0.13681778              0.08306699999999978      0.5301209999999976    0.11559385459332613     0.0911985498109392     1         247         35067.42108726252   
  54.621179   -35.45074   SPLUS-s32s37   iDR3.SPLUS-s32s37.025625   63.95558306479625    -41.16474102636899    11.131878            63        6.350715599999999    12.0              2              20.954748            20.411495            19.998863            19.809992            19.81651             19.926483            19.529697            19.579542            19.074278            19.546059            19.679035            19.599388            0.25274125             0.2555236              0.30483425             0.21916921             0.2109983              0.07292353              0.12229928              0.056897257             0.044366524             0.07445259              0.20143265              0.14825718              0.033483000000000374     0.5052640000000004    0.09370424756558343     0.07215044217443595    1         247         33409.60369725924   
  54.621179   -35.45074   SPLUS-s32s37   iDR3.SPLUS-s32s37.037546   65.3727640441464     -40.79228042992735    19.8695              79        5.4665933            11.0              2              20.654585            21.788376            99.0                 20.807596            20.896042            21.32568             19.931126000000006   19.928736            19.131374            19.151346            18.30239             18.514458            0.19090925             0.8516106              20.502672              0.53210443             0.5509366              0.24437779              0.17308897              0.07632193              0.046460494000000005    0.053173844000000005    0.05979698              0.05616439              0.7773900000000005       0.7973619999999997    0.09301878672967755     0.0893510744291804     1         247         35972.491718883066  
  54.621179   -35.45074   SPLUS-s32s40   iDR3.SPLUS-s32s40.018630   69.14888462683612    -41.75239832662224    36.45769             314       5.5536330000000005   12.0              3              21.142492            20.346195            20.398167            20.335054            20.12676             19.845015            19.591595            19.74003             19.27071             19.669695            19.516895            19.611416            0.20923933             0.1676595              0.2909352              0.26059303             0.21176729             0.061207645             0.102138184             0.04623164              0.034285877             0.053720914             0.10144085              0.09393892              0.07033500000000004      0.46931999999999974   0.07087525053278468     0.05755767454257277    1         247         46656.24126231518   
  54.621179   -35.45074   SPLUS-s32s40   iDR3.SPLUS-s32s40.019032   69.15565229794632    -41.746614550770026   30.508936            263       5.370359             12.0              3              21.323496            20.258242000000006   20.461704            20.119284            20.376352            20.153236            19.994865            19.971214            19.372597            19.886286            19.855347            19.959042            0.24504855             0.15511608             0.3069167              0.21515276             0.26302192             0.07927422              0.143552                0.055917453             0.03704125              0.06457105              0.13633841              0.12791793              0.08492800000000145      0.5986170000000008    0.08541769165758174     0.0670732118775425     1         247         46664.23117263596   
  54.621179   -35.45074   SPLUS-s33s37   iDR3.SPLUS-s33s37.035665   66.62323035714532    -42.43924304243636    12.965371            49        3.8469558            12.0              3              20.810205            20.276518            20.64476             20.260725            20.925009            20.16513             19.821089            19.776537            18.995884            19.77438             20.082085            19.670872            0.190572               0.20341872             0.45202494             0.2679489              0.48425692             0.07800560000000001     0.13886604              0.05619445              0.03415287              0.07372556              0.25518578              0.129099                0.0021570000000004086    0.7806530000000009    0.09269991590134319     0.06575891376870059    1         247         41909.87581962924   
  54.621179   -35.45074   SPLUS-s33s37   iDR3.SPLUS-s33s37.035731   66.70981745283048    -42.43359541586779    12.657788            30        3.6852798            10.0              3              99.0                 20.88226             20.779152            20.136452            20.462276            99.0                 19.830925            19.959356            18.658531            18.692856            17.970472            18.316254            21.828959              0.34586787             0.5113605999999999     0.24148072             0.3226922              22.223707               0.1405026               0.06558923400000001     0.02677063              0.029799005             0.040329676             0.03921725              1.2665000000000006       1.3008249999999997    0.07204115709576563     0.0708421784483203     1         247         42092.25872335737   
  54.621179   -35.45074   SPLUS-s33s37   iDR3.SPLUS-s33s37.036645   66.6911703957809     -42.280254881026906   23.856386            249       6.7625910000000005   12.0              2              20.501791            20.239868            19.737297            19.967775            19.707973000000006   19.759434            19.521505            19.550787            19.12598             19.419355            19.257969            19.566597            0.14709824             0.19815                0.20647243             0.2094095              0.16882187             0.056638245             0.109071754             0.047130458             0.037917506             0.054836445             0.122957684             0.11863457              0.13143200000000022      0.42480700000000127   0.07230709350767592     0.06048981180785571    1         247         41754.75832465844   
  54.621179   -35.45074   SPLUS-s33s37   iDR3.SPLUS-s33s37.040675   66.6286044474805     -42.43701841943457    17.464436            96        3.9041057            12.0              3              21.054577            20.88906             20.361294            20.08512             20.579323            20.285713            19.995333            19.890846            19.414776            19.958431            19.422396            19.809406            0.23583363             0.3468612              0.35234368             0.23032174             0.3566071              0.08619899              0.16090020000000002     0.061789415999999986    0.047107063             0.0866507               0.14115272              0.14639719              -0.06758500000000112     0.47607               0.10642497705008469     0.07769818089316521    1         247         41917.51276531775   
  54.621179   -35.45074   SPLUS-s33s38   iDR3.SPLUS-s33s38.018099   68.546523304378      -42.81276753260485    14.982381            43        6.9084277            12.0              2              21.956871            21.11519             20.115192            22.922916            20.220272            22.094746            20.549648            19.858913            18.877424            19.017488            17.980484            20.794456            0.5979279000000001     0.5137116              0.39046115             4.4831834000000015     0.37433463             0.8062655               0.3835946               0.07683998              0.043435022             0.0398978               0.03353943              0.30359587              0.841425000000001        0.9814889999999998    0.08658069629680973     0.0882665489443248     1         247         46961.71996891843   
  54.621179   -35.45074   SPLUS-s33s38   iDR3.SPLUS-s33s38.026432   66.62318534876601    -42.43920847271985    13.304207            44        4.222289             12.0              3              20.720737            19.951435            19.511341            20.616581            20.41072             20.172596            19.79081             19.855259            18.959833            19.762156            20.120642            20.087263            0.1931868              0.17940344             0.22287613             0.5602104              0.4580456              0.14489707              0.20017815              0.078666866             0.04772717              0.0785275               0.21700159              0.16373673              0.09310299999999927      0.8954260000000005    0.11115324584784718     0.09201281738144342    1         247         41909.7078107576    
  54.621179   -35.45074   SPLUS-s33s38   iDR3.SPLUS-s33s38.037072   66.6914092630297     -42.28019438403142    26.322384000000003   162       7.1557856            12.0              2              20.476871            19.678782            19.332012            20.814716            19.798918            20.177395            19.744812            19.821194            19.27505             19.7004              19.698107            19.542711            0.1601704              0.14577274             0.19547021             0.6655677              0.26236240000000005    0.14444229              0.1907671               0.07577843              0.06189747              0.07451004              0.1490922               0.1007061               0.12079400000000007      0.5461439999999982    0.10627378093427606     0.09784511866039       1         247         41755.18167653495   
  54.621179   -35.45074   SPLUS-s33s39   iDR3.SPLUS-s33s39.029856   70.14449278496174    -42.070152486692024   143.55768            1832      8.520968             12.0              19             21.54271             21.330986            20.04528             21.95749             20.04402             21.099361            19.340511            19.623482            18.614552            18.820179            20.948092000000006   20.64608             0.39355275             0.53169256             0.28872988             1.3835568              0.24202088             0.17877284              0.10231008              0.053116716             0.02755467              0.03690824              0.5105848               0.34045073              0.8033029999999997       1.0089299999999994    0.06468078306979791     0.05983849394356075    1         247         49558.18593052086   
  54.621179   -35.45074   SPLUS-s33s39   iDR3.SPLUS-s33s39.030741   70.1438916465701     -42.0522334792765     90.23677             715       7.321022             12.0              3              20.979427            20.104965            19.782173            20.952557            19.915512            20.64034             19.895561            19.195675            17.445559            19.361927            20.081383            21.354233            0.23400994             0.17819221             0.22494102             0.5655922              0.2194813              0.12192288              0.16414455              0.038149215             0.012965527             0.058527302             0.23338987              0.6523886               -0.16625200000000007     1.750116000000002     0.0698627775322126      0.04029227587893186    1         247         49530.895637981295  
  54.621179   -35.45074   SPLUS-s33s39   iDR3.SPLUS-s33s39.035252   69.80485350652401    -42.22720858311444    8.689264999999999    48        4.6588564            12.0              0              20.04363             19.798576            19.615252            19.71602             19.924599            19.71709             19.410667            19.56467             19.012577            19.562187            19.675467            19.700191            0.11170557             0.14525987             0.2057656              0.18780242             0.2167068              0.056090754000000013    0.10751525              0.05089078              0.037031993             0.06883597              0.16236329              0.14478375              0.0024829999999980146    0.5520929999999993    0.08560527001796853     0.06293838252259466    1         247         48963.785746296315  
  54.621179   -35.45074   SPLUS-s34s37   iDR3.SPLUS-s34s37.036594   67.87052894018697    -43.60124333347708    12.431587            48        5.358753             12.0              2              20.562956            20.620192000000007   20.093842            19.892853            20.712418            19.896149            19.51986             19.739796            19.294842000000006   19.847448            19.724377            19.993622            0.15205073             0.27926245             0.29411805             0.24538535             0.50903                0.095842265             0.1363883               0.06675228              0.054875165             0.085122034             0.16102053              0.17315091              -0.10765200000000164     0.4449539999999921    0.10817406138948263     0.08641267626324059    1         247         46958.60514381474   
  54.621179   -35.45074   SPLUS-s34s38   iDR3.SPLUS-s34s38.041888   68.18464527311787    -43.712175483458935   81.54183             1227      5.8782196            12.0              3              20.264332            19.875921            19.845402            19.854294            19.59548             19.537903            19.566858            19.032532            18.555779            18.864424            18.902393            18.537807            0.10399056             0.13339315             0.22466664             0.21638538             0.16253710000000002    0.04694769              0.1104423               0.028044472             0.024578938             0.0309472               0.06774847              0.046443913             0.16810800000000015      0.47675299999999865   0.04176387910142907     0.037290972137591534   1         247         47860.178599753846  
  54.621179   -35.45074   SPLUS-s24s25   iDR3.SPLUS-s24s25.001106   37.661347680526575   -31.592505252650188   42.958214            234       7.830394999999998    12.0              3              20.35559             19.65387             19.855719            20.02541             19.81586             19.951035            19.291143            19.713417            18.773838            19.762068            19.5895              19.586296            0.089409575            0.0834991              0.15871124             0.17091696             0.1382714              0.05724824              0.06904321              0.04170437              0.022690298             0.05514802              0.11537693              0.08671158              -0.048650999999999556    0.9395789999999984    0.06914158363110655     0.04747740620996164    1         247         52685.038085415224  
  54.621179   -35.45074   SPLUS-s24s25   iDR3.SPLUS-s24s25.001163   37.63800738676329    -31.59934844485641    29.117842            264       7.376183500000002    12.0              3              20.614641            20.13334             19.87482             19.80294             19.980206            19.798386            19.209599            19.633913            18.97736             19.649729            19.629513            19.702179            0.110972606            0.123465665            0.16138776             0.14155565             0.15907347             0.050563574000000014    0.06478002              0.039134998             0.026312724             0.05015764              0.119623326             0.09620624              -0.01581600000000094     0.6565529999999988    0.06361868372443431     0.04715832389684964    1         247         52743.9947060189    
  54.621179   -35.45074   SPLUS-s24s25   iDR3.SPLUS-s24s25.001176   37.659961211758784   -31.59293871121739    59.982582            639       6.702757000000001    12.0              3              20.646168            19.825441            20.150501            20.030138            20.406414            19.85852             18.93604             19.73564             18.68137             20.009373            19.718452            19.61224             0.113953546            0.09588838             0.20385756             0.17173697             0.22982861             0.053101555             0.052430566             0.042491466             0.021258526             0.06826863400000001     0.1294268               0.08880436400000001     -0.273733                1.054269999999999     0.08041225697028478     0.047512625801168176   1         247         52688.50653096596   
