# col1 Field_1      ID_1                     RA_1               DEC_1               FWHM_1             ISOarea_1 KRON_RADIUS_1      nDet_magPStotal_1 PhotoFlagDet_1 U_PStotal_1        F378_PStotal_1     F395_PStotal_1     F410_PStotal_1     F430_PStotal_1     G_PStotal_1        F515_PStotal_1     R_PStotal_1        F660_PStotal_1     I_PStotal_1        F861_PStotal_1     Z_PStotal_1        e_U_PStotal_1        e_F378_PStotal_1     e_F395_PStotal_1     e_F410_PStotal_1     e_F430_PStotal_1     e_G_PStotal_1         e_F515_PStotal_1      e_R_PStotal_1         e_F660_PStotal_1      e_I_PStotal_1         e_F861_PStotal_1      e_Z_PStotal_1        r_-_i_1                r_-_J0660_1         e(r_-_i)_1            e(r_-_J0660)_1       Field_2      ID_2                     RA_2               DEC_2               FWHM_2             ISOarea_2 KRON_RADIUS_2      nDet_magPStotal_2 PhotoFlagDet_2 U_PStotal_2        F378_PStotal_2     F395_PStotal_2     F410_PStotal_2     F430_PStotal_2     G_PStotal_2        F515_PStotal_2     R_PStotal_2        F660_PStotal_2     I_PStotal_2        F861_PStotal_2     Z_PStotal_2        e_U_PStotal_2        e_F378_PStotal_2     e_F395_PStotal_2     e_F410_PStotal_2     e_F430_PStotal_2     e_G_PStotal_2         e_F515_PStotal_2      e_R_PStotal_2         e_F660_PStotal_2      e_I_PStotal_2         e_F861_PStotal_2      e_Z_PStotal_2        r_-_i_2                r_-_J0660_2         e(r_-_i)_2            e(r_-_J0660)_2       Separation
  83   SPLUS-s26s38 iDR3.SPLUS-s26s38.013131 60.567299353276475 -33.88665154265553  9.361147           42        4.470538           12.0              3              20.507526          20.471708          20.405048          20.06377           19.773571          19.731792          19.635618          19.79835           19.564037          20.10645           19.42974           19.804316          0.08486791           0.13304138           0.20964025           0.13750628           0.10933243           0.03794813            0.077531695           0.036628075           0.03585476            0.07164713            0.09169229            0.117216505          -0.3080999999999996    0.23431300000000022 0.08046693181327672   0.051256021040100505 SPLUS-s26s38 iDR3.SPLUS-s26s38.013131 60.567299353276475 -33.88665154265553  9.361147           42        4.470538           12.0              3              20.507526          20.471708          20.405048          20.06377           19.773571          19.731792          19.635618          19.79835           19.564037          20.10645           19.42974           19.804316          0.08486791           0.13304138           0.20964025           0.13750628           0.10933243           0.03794813            0.077531695           0.036628075           0.03585476            0.07164713            0.09169229            0.117216505          -0.3080999999999996    0.23431300000000022 0.08046693181327672   0.051256021040100505 0.0       
  84   SPLUS-s26s40 iDR3.SPLUS-s26s40.033706 62.95480767177651  -32.891474272258414 223.14835          3685      6.6175440000000005 12.0              3              19.493734          19.194561          19.31827           19.115265          19.21888           19.312181          19.194088          19.234734          18.805542000000006 19.226456          19.319668          19.28101           0.0443036            0.057134025          0.0902207            0.07249501           0.07208393           0.028609058           0.05656098            0.027273204           0.023964148           0.041757733           0.107841834           0.08714707           0.008278000000000674   0.42919199999999336 0.049875203475523835  0.03630575774986001  SPLUS-s26s40 iDR3.SPLUS-s26s40.033706 62.95480767177651  -32.891474272258414 223.14835          3685      6.6175440000000005 12.0              3              19.493734          19.194561          19.31827           19.115265          19.21888           19.312181          19.194088          19.234734          18.805542000000006 19.226456          19.319668          19.28101           0.0443036            0.057134025          0.0902207            0.07249501           0.07208393           0.028609058           0.05656098            0.027273204           0.023964148           0.041757733           0.107841834           0.08714707           0.008278000000000674   0.42919199999999336 0.049875203475523835  0.03630575774986001  0.0       
  85   SPLUS-s27s34 iDR3.SPLUS-s27s34.031628 53.48866975996918  -34.611575845210965 27.008688          447       7.0446625          12.0              3              20.617348          20.302137          20.123447          19.906456          20.052174          19.72116           19.802107          19.588257          19.217297          19.531542          19.248077          19.233137          0.1319184            0.10648269           0.15315737           0.12081221           0.12694016           0.053230125           0.1183263             0.039707728           0.033588607           0.045906354           0.07776864            0.06504527           0.05671499999999696    0.3709600000000002  0.06069676268546206   0.0520086356591137   SPLUS-s27s34 iDR3.SPLUS-s27s34.031628 53.48866975996918  -34.611575845210965 27.008688          447       7.0446625          12.0              3              20.617348          20.302137          20.123447          19.906456          20.052174          19.72116           19.802107          19.588257          19.217297          19.531542          19.248077          19.233137          0.1319184            0.10648269           0.15315737           0.12081221           0.12694016           0.053230125           0.1183263             0.039707728           0.033588607           0.045906354           0.07776864            0.06504527           0.05671499999999696    0.3709600000000002  0.06069676268546206   0.0520086356591137   0.0       
  86   SPLUS-s27s35 iDR3.SPLUS-s27s35.000785 56.30183667169758  -35.572025608951066 30.714022          521       4.787031           12.0              3              19.198236          18.960093          19.067186          19.05677           19.127556          18.982933          18.889067          19.025955          17.626095          19.508370000000006 19.593786          19.595238          0.030390466          0.03992437           0.066177815          0.059511326          0.05841675           0.022094984           0.041171804           0.022328606           0.011531523           0.042723004           0.12614441            0.09031276           -0.4824150000000067    1.3998600000000003  0.0482060340277776    0.02513051270075414  SPLUS-s27s35 iDR3.SPLUS-s27s35.000785 56.30183667169758  -35.572025608951066 30.714022          521       4.787031           12.0              3              19.198236          18.960093          19.067186          19.05677           19.127556          18.982933          18.889067          19.025955          17.626095          19.508370000000006 19.593786          19.595238          0.030390466          0.03992437           0.066177815          0.059511326          0.05841675           0.022094984           0.041171804           0.022328606           0.011531523           0.042723004           0.12614441            0.09031276           -0.4824150000000067    1.3998600000000003  0.0482060340277776    0.02513051270075414  0.0       
  87   SPLUS-s27s36 iDR3.SPLUS-s27s36.021129 58.3753764994077   -34.92066178498801  10.278818          117       4.5792923          11.0              2              22.177307          99.0               20.502478          20.933695          21.36472           19.840296          19.799461          19.01115           18.582952          18.843395          18.313534          18.276752          0.7644758            21.141611            0.41937962           0.6227377            0.84984213           0.08241841            0.16017309            0.031730726           0.02579609            0.030599875           0.04010533            0.030462481          0.16775499999999965    0.42819800000000185 0.044081643827138535  0.04089348642235308  SPLUS-s27s36 iDR3.SPLUS-s27s36.021129 58.3753764994077   -34.92066178498801  10.278818          117       4.5792923          11.0              2              22.177307          99.0               20.502478          20.933695          21.36472           19.840296          19.799461          19.01115           18.582952          18.843395          18.313534          18.276752          0.7644758            21.141611            0.41937962           0.6227377            0.84984213           0.08241841            0.16017309            0.031730726           0.02579609            0.030599875           0.04010533            0.030462481          0.16775499999999965    0.42819800000000185 0.044081643827138535  0.04089348642235308  0.0       
  88   SPLUS-s27s37 iDR3.SPLUS-s27s37.001554 59.362712246215814 -35.53996722738137  10.003968          86        6.0125647          12.0              2              20.84024           20.320166          20.219963          19.9045            19.913435          19.708971          19.360569          19.541754          19.011826          19.428366          19.551077          19.442902          0.13297227           0.16017320000000002  0.24626862           0.16807779999999994  0.17058156           0.050265517           0.08332751            0.041323084           0.030049192           0.052533064           0.13496834            0.10461705           0.11338800000000049    0.5299280000000017  0.06683801376835753   0.05109355351826608  SPLUS-s27s37 iDR3.SPLUS-s27s37.001554 59.362712246215814 -35.53996722738137  10.003968          86        6.0125647          12.0              2              20.84024           20.320166          20.219963          19.9045            19.913435          19.708971          19.360569          19.541754          19.011826          19.428366          19.551077          19.442902          0.13297227           0.16017320000000002  0.24626862           0.16807779999999994  0.17058156           0.050265517           0.08332751            0.041323084           0.030049192           0.052533064           0.13496834            0.10461705           0.11338800000000049    0.5299280000000017  0.06683801376835753   0.05109355351826608  0.0       
  89   SPLUS-s27s37 iDR3.SPLUS-s27s37.027807 58.646841896669464 -34.66211460567268  11.217418          61        7.125947999999998  12.0              0              20.738577          20.39638           20.4253            20.281445          20.011044          20.0451            19.831131          19.742552          19.157179          20.029675          19.869354          19.914522          0.12454513           0.17416584           0.3000217            0.22982863           0.18379316           0.06493776            0.12081189            0.048558533           0.03352813            0.08844885            0.17875691            0.15943010000000002  -0.2871230000000011    0.5853730000000006  0.10090158667451463   0.05900903853147405  SPLUS-s27s37 iDR3.SPLUS-s27s37.027807 58.646841896669464 -34.66211460567268  11.217418          61        7.125947999999998  12.0              0              20.738577          20.39638           20.4253            20.281445          20.011044          20.0451            19.831131          19.742552          19.157179          20.029675          19.869354          19.914522          0.12454513           0.17416584           0.3000217            0.22982863           0.18379316           0.06493776            0.12081189            0.048558533           0.03352813            0.08844885            0.17875691            0.15943010000000002  -0.2871230000000011    0.5853730000000006  0.10090158667451463   0.05900903853147405  0.0       
  90   SPLUS-s27s38 iDR3.SPLUS-s27s38.013131 60.217688121493474 -35.23875799491577  8.776056           34        3.871504           12.0              3              20.225185          19.912075          19.667063          19.828989          19.754372          19.591192000000003 19.282928          19.34908           18.86433           19.268137          19.291386          19.144924          0.06969191           0.09197438           0.12211012           0.13528055           0.11520485           0.034550168           0.062441997           0.027294079           0.022720296           0.03499668            0.0746714             0.060349736          0.08094300000000132    0.4847500000000018  0.044381689461766106  0.035513076447779866 SPLUS-s27s38 iDR3.SPLUS-s27s38.013131 60.217688121493474 -35.23875799491577  8.776056           34        3.871504           12.0              3              20.225185          19.912075          19.667063          19.828989          19.754372          19.591192000000003 19.282928          19.34908           18.86433           19.268137          19.291386          19.144924          0.06969191           0.09197438           0.12211012           0.13528055           0.11520485           0.034550168           0.062441997           0.027294079           0.022720296           0.03499668            0.0746714             0.060349736          0.08094300000000132    0.4847500000000018  0.044381689461766106  0.035513076447779866 0.0       
  91   SPLUS-s27s39 iDR3.SPLUS-s27s39.006027 62.19065080920443  -35.386881123666875 14.093575          121       5.3300934          12.0              3              20.19503           19.755424          19.670517          19.860428          19.575687          19.472471          19.35711           19.324348          18.914885          19.315437          19.35515           19.348587          0.12370202           0.14967560000000002  0.19442794           0.20953546           0.15944019           0.058050357           0.10098276            0.041649185           0.03246598            0.047235552           0.09809875            0.08433223           0.008911000000001223   0.4094629999999988  0.06297501078927203   0.05280809093808093  SPLUS-s27s39 iDR3.SPLUS-s27s39.006027 62.19065080920443  -35.386881123666875 14.093575          121       5.3300934          12.0              3              20.19503           19.755424          19.670517          19.860428          19.575687          19.472471          19.35711           19.324348          18.914885          19.315437          19.35515           19.348587          0.12370202           0.14967560000000002  0.19442794           0.20953546           0.15944019           0.058050357           0.10098276            0.041649185           0.03246598            0.047235552           0.09809875            0.08433223           0.008911000000001223   0.4094629999999988  0.06297501078927203   0.05280809093808093  0.0       
  92   SPLUS-s27s39 iDR3.SPLUS-s27s39.037064 63.28666715635338  -34.4314273018866   18.135727          150       6.617777           12.0              3              19.767403          19.170746          19.182108          19.822304000000006 19.685093          19.697767          19.272846          19.434471          18.447382          19.490185          19.740788          19.478855          0.086690344          0.092141956          0.12967224           0.20332715           0.17604321           0.07071003            0.09433226            0.045215238           0.0223804             0.0547918             0.13682745            0.093954034          -0.05571400000000182   0.9870889999999974  0.07103913776670324   0.05045096680497455  SPLUS-s27s39 iDR3.SPLUS-s27s39.037064 63.28666715635338  -34.4314273018866   18.135727          150       6.617777           12.0              3              19.767403          19.170746          19.182108          19.822304000000006 19.685093          19.697767          19.272846          19.434471          18.447382          19.490185          19.740788          19.478855          0.086690344          0.092141956          0.12967224           0.20332715           0.17604321           0.07071003            0.09433226            0.045215238           0.0223804             0.0547918             0.13682745            0.093954034          -0.05571400000000182   0.9870889999999974  0.07103913776670324   0.05045096680497455  0.0       
  93   SPLUS-s27s39 iDR3.SPLUS-s27s39.037163 63.289608558788785 -34.43161785416173  12.997828          72        5.4365115          12.0              3              20.848000000000006 19.713068          20.439194          20.07854           20.14727           19.974373          19.973991          19.683605          18.793709          19.79052           20.039238          19.59296           0.22390223           0.14670718           0.38940176           0.25609902           0.26585534           0.09032978            0.1736596             0.056087304           0.029303938           0.0714461             0.17934334            0.10447227           -0.10691500000000076   0.8898960000000002  0.0908313320126839    0.06328116980821594  SPLUS-s27s39 iDR3.SPLUS-s27s39.037163 63.289608558788785 -34.43161785416173  12.997828          72        5.4365115          12.0              3              20.848000000000006 19.713068          20.439194          20.07854           20.14727           19.974373          19.973991          19.683605          18.793709          19.79052           20.039238          19.59296           0.22390223           0.14670718           0.38940176           0.25609902           0.26585534           0.09032978            0.1736596             0.056087304           0.029303938           0.0714461             0.17934334            0.10447227           -0.10691500000000076   0.8898960000000002  0.0908313320126839    0.06328116980821594  0.0       
  94   SPLUS-s28s32 iDR3.SPLUS-s28s32.024552 51.285297139684715 -36.36947193437857  24.49935           356       4.3952117          12.0              3              19.951582          19.427006          19.955118          19.779613          19.93052           19.614798          19.288269          19.55829           18.449055          19.66265           19.577978          19.527023          0.088166945          0.08319349999999999  0.19165231           0.1541961            0.17663983           0.055827215           0.08024005            0.043506626           0.021024747000000003  0.057373516           0.10209882            0.087382324          -0.10435999999999979   1.1092349999999982  0.0720037974283727    0.048320456251135346 SPLUS-s28s32 iDR3.SPLUS-s28s32.024552 51.285297139684715 -36.36947193437857  24.49935           356       4.3952117          12.0              3              19.951582          19.427006          19.955118          19.779613          19.93052           19.614798          19.288269          19.55829           18.449055          19.66265           19.577978          19.527023          0.088166945          0.08319349999999999  0.19165231           0.1541961            0.17663983           0.055827215           0.08024005            0.043506626           0.021024747000000003  0.057373516           0.10209882            0.087382324          -0.10435999999999979   1.1092349999999982  0.0720037974283727    0.048320456251135346 0.0       
  95   SPLUS-s28s32 iDR3.SPLUS-s28s32.024715 51.29391146950885  -36.366965341924654 54.016323          400       0.0                12.0              3              20.217834          19.704815          19.683609          19.941753          20.51755           19.687979          18.75433           19.701664          18.180393          20.135439          20.764196          20.17297           0.11072788           0.10469742           0.15219851           0.17751409           0.29626912           0.059416898           0.05230612            0.049029864000000006  0.017404635           0.08657839            0.29351455            0.15595722           -0.4337750000000007    1.5212710000000023  0.09949746317796548   0.05202738589763781  SPLUS-s28s32 iDR3.SPLUS-s28s32.024715 51.29391146950885  -36.366965341924654 54.016323          400       0.0                12.0              3              20.217834          19.704815          19.683609          19.941753          20.51755           19.687979          18.75433           19.701664          18.180393          20.135439          20.764196          20.17297           0.11072788           0.10469742           0.15219851           0.17751409           0.29626912           0.059416898           0.05230612            0.049029864000000006  0.017404635           0.08657839            0.29351455            0.15595722           -0.4337750000000007    1.5212710000000023  0.09949746317796548   0.05202738589763781  0.0       
  96   SPLUS-s28s32 iDR3.SPLUS-s28s32.024792 51.294171222990634 -36.36411683778665  26.555944          300       4.275892           12.0              3              20.534897          19.860542          19.937727          20.216833          19.895655          19.83727           19.30667           19.89523           18.548958          19.954025          20.184464          19.820713          0.14576769           0.1193205            0.18895221           0.22571146           0.17150445           0.067439675           0.081520915           0.057683814000000014  0.02261374            0.07387251            0.17444089999999998   0.113631554          -0.05879499999999993   1.3462720000000026  0.09372603763782346   0.061958079653699705 SPLUS-s28s32 iDR3.SPLUS-s28s32.024792 51.294171222990634 -36.36411683778665  26.555944          300       4.275892           12.0              3              20.534897          19.860542          19.937727          20.216833          19.895655          19.83727           19.30667           19.89523           18.548958          19.954025          20.184464          19.820713          0.14576769           0.1193205            0.18895221           0.22571146           0.17150445           0.067439675           0.081520915           0.057683814000000014  0.02261374            0.07387251            0.17444089999999998   0.113631554          -0.05879499999999993   1.3462720000000026  0.09372603763782346   0.061958079653699705 0.0       
  97   SPLUS-s28s32 iDR3.SPLUS-s28s32.024972 51.35273693256361  -36.39693272230461  127.4248           3303      6.5017257000000015 12.0              3              19.86398           19.599213          19.58547           19.585262          19.624294          19.577639          19.739565          19.516403          19.21397           19.708033          19.856232          19.71688           0.081428304          0.09530039           0.13925268           0.1301208            0.13518862           0.053924315           0.1167022             0.04204849            0.03753123            0.059565365           0.13014203            0.10335112           -0.19162999999999997   0.3024330000000006  0.07291164666130731   0.056361944045543705 SPLUS-s28s32 iDR3.SPLUS-s28s32.024972 51.35273693256361  -36.39693272230461  127.4248           3303      6.5017257000000015 12.0              3              19.86398           19.599213          19.58547           19.585262          19.624294          19.577639          19.739565          19.516403          19.21397           19.708033          19.856232          19.71688           0.081428304          0.09530039           0.13925268           0.1301208            0.13518862           0.053924315           0.1167022             0.04204849            0.03753123            0.059565365           0.13014203            0.10335112           -0.19162999999999997   0.3024330000000006  0.07291164666130731   0.056361944045543705 0.0       
  98   SPLUS-s28s32 iDR3.SPLUS-s28s32.038678 52.52121443556863  -36.03034401023535  8.271921           30        1.82               12.0              0              21.572607          23.055557          22.892914          22.23692           20.446981          21.257559          19.992247          19.345242          18.873001          19.082075          18.414137          19.638836          0.35884085           2.0303094            2.6233468            1.3910978            0.27789342           0.23522435            0.14538375            0.03572482            0.028154295           0.03471793            0.03785401            0.094963156          0.26316699999999926    0.47224100000000035 0.04981563436831152   0.04548546021509978  SPLUS-s28s32 iDR3.SPLUS-s28s32.038678 52.52121443556863  -36.03034401023535  8.271921           30        1.82               12.0              0              21.572607          23.055557          22.892914          22.23692           20.446981          21.257559          19.992247          19.345242          18.873001          19.082075          18.414137          19.638836          0.35884085           2.0303094            2.6233468            1.3910978            0.27789342           0.23522435            0.14538375            0.03572482            0.028154295           0.03471793            0.03785401            0.094963156          0.26316699999999926    0.47224100000000035 0.04981563436831152   0.04548546021509978  0.0       
  99   SPLUS-s28s33 iDR3.SPLUS-s28s33.038224 53.288585071147295 -35.71872833254983  37.701103          283       7.130896000000001  12.0              3              21.115036          20.411211          20.300842000000006 19.980644          20.328804          20.263718          19.803791          19.931519          19.465893          19.957233          19.637220000000006 19.798836          0.2179685            0.17722376           0.2610687            0.17352648           0.20879233           0.06923859            0.11172               0.047987558           0.04561925            0.064221315           0.10991797            0.1122398            -0.025713999999997128  0.4656260000000003  0.08016971387707823   0.06621119009175008  SPLUS-s28s33 iDR3.SPLUS-s28s33.038224 53.288585071147295 -35.71872833254983  37.701103          283       7.130896000000001  12.0              3              21.115036          20.411211          20.300842000000006 19.980644          20.328804          20.263718          19.803791          19.931519          19.465893          19.957233          19.637220000000006 19.798836          0.2179685            0.17722376           0.2610687            0.17352648           0.20879233           0.06923859            0.11172               0.047987558           0.04561925            0.064221315           0.10991797            0.1122398            -0.025713999999997128  0.4656260000000003  0.08016971387707823   0.06621119009175008  0.0       
  100  SPLUS-s28s34 iDR3.SPLUS-s28s34.002602 55.87167039229439  -36.81381858976175  10.655891          101       4.4698286          12.0              2              19.940159          19.982819          20.188374          19.212914          18.980854          18.914526          18.723526          19.251175          18.551607          19.264044          19.030827          19.77431           0.08596376           0.12028068           0.22260086           0.104898006          0.08429524           0.03150626            0.056355193           0.032747943           0.022940535           0.041713066           0.07054617            0.12589099           -0.012868999999998465  0.6995679999999993  0.053032137858581616  0.039983695637315395 SPLUS-s28s34 iDR3.SPLUS-s28s34.002602 55.87167039229439  -36.81381858976175  10.655891          101       4.4698286          12.0              2              19.940159          19.982819          20.188374          19.212914          18.980854          18.914526          18.723526          19.251175          18.551607          19.264044          19.030827          19.77431           0.08596376           0.12028068           0.22260086           0.104898006          0.08429524           0.03150626            0.056355193           0.032747943           0.022940535           0.041713066           0.07054617            0.12589099           -0.012868999999998465  0.6995679999999993  0.053032137858581616  0.039983695637315395 0.0       
  101  SPLUS-s28s34 iDR3.SPLUS-s28s34.018448 55.75376189279608  -36.271695314600855 14.465642          72        3.9312143          12.0              3              20.32462           20.186573000000006 19.885284          19.988926          20.054358          19.79208           19.90636           19.606865          19.013187          19.454828          19.652817          19.508406          0.12248171           0.14675236           0.17623004           0.19787708           0.20345178           0.06253377            0.14589188            0.043759357           0.032328375           0.048151307           0.11788192            0.09665496           0.15203699999999998    0.5936780000000006  0.06506481146412167   0.05440592941209693  SPLUS-s28s34 iDR3.SPLUS-s28s34.018448 55.75376189279608  -36.271695314600855 14.465642          72        3.9312143          12.0              3              20.32462           20.186573000000006 19.885284          19.988926          20.054358          19.79208           19.90636           19.606865          19.013187          19.454828          19.652817          19.508406          0.12248171           0.14675236           0.17623004           0.19787708           0.20345178           0.06253377            0.14589188            0.043759357           0.032328375           0.048151307           0.11788192            0.09665496           0.15203699999999998    0.5936780000000006  0.06506481146412167   0.05440592941209693  0.0       
  102  SPLUS-s28s34 iDR3.SPLUS-s28s34.034075 55.03061811606565  -35.619383610442306 53.79747800000001  843       5.3279830000000015 12.0              3              19.832283          19.157572          19.675932          19.61575           19.570915          19.623905          19.147404          19.491276          18.321077          19.760687          19.985136          19.543383          0.08238853           0.064319186          0.1510183            0.14479838           0.13541484           0.054820962           0.077837065           0.040648937           0.019921532           0.06391558            0.16176847            0.10201707           -0.2694110000000016    1.1701990000000002  0.0757465342175229    0.04526812914686218  SPLUS-s28s34 iDR3.SPLUS-s28s34.034075 55.03061811606565  -35.619383610442306 53.79747800000001  843       5.3279830000000015 12.0              3              19.832283          19.157572          19.675932          19.61575           19.570915          19.623905          19.147404          19.491276          18.321077          19.760687          19.985136          19.543383          0.08238853           0.064319186          0.1510183            0.14479838           0.13541484           0.054820962           0.077837065           0.040648937           0.019921532           0.06391558            0.16176847            0.10201707           -0.2694110000000016    1.1701990000000002  0.0757465342175229    0.04526812914686218  0.0       
  103  SPLUS-s28s34 iDR3.SPLUS-s28s34.034125 55.05160899500496  -35.627804390379545 84.98653399999998  1925      5.5585146          12.0              3              19.887794          19.604265          19.51377           19.635017          19.529629          19.427132          19.336617          19.620388          18.965563          19.594345          19.586908          19.396494          0.086382136          0.09214233           0.1319958            0.14730334           0.13085265           0.046663452           0.09098838            0.045203738           0.03179926            0.05546076            0.11386447            0.08957321           0.026042999999997818   0.6548249999999989  0.0715491008255886    0.05526817226686843  SPLUS-s28s34 iDR3.SPLUS-s28s34.034125 55.05160899500496  -35.627804390379545 84.98653399999998  1925      5.5585146          12.0              3              19.887794          19.604265          19.51377           19.635017          19.529629          19.427132          19.336617          19.620388          18.965563          19.594345          19.586908          19.396494          0.086382136          0.09214233           0.1319958            0.14730334           0.13085265           0.046663452           0.09098838            0.045203738           0.03179926            0.05546076            0.11386447            0.08957321           0.026042999999997818   0.6548249999999989  0.0715491008255886    0.05526817226686843  0.0       
  104  SPLUS-s28s34 iDR3.SPLUS-s28s34.034193 55.035753969109756 -35.6261832037439   41.748875          553       3.906629           12.0              3              20.095858          19.540455          20.15473           19.34676           19.450857          19.34936           19.352867          19.100464          18.525032          19.008497          18.993696          18.759096          0.10274478           0.08722250000000001  0.22668597           0.11514452           0.12208888           0.043693732           0.09196916            0.029719962000000006  0.022955164           0.033904187           0.06797811            0.05100339           0.09196700000000035    0.5754319999999993  0.04508625109068632   0.03755283871491395  SPLUS-s28s34 iDR3.SPLUS-s28s34.034193 55.035753969109756 -35.6261832037439   41.748875          553       3.906629           12.0              3              20.095858          19.540455          20.15473           19.34676           19.450857          19.34936           19.352867          19.100464          18.525032          19.008497          18.993696          18.759096          0.10274478           0.08722250000000001  0.22668597           0.11514452           0.12208888           0.043693732           0.09196916            0.029719962000000006  0.022955164           0.033904187           0.06797811            0.05100339           0.09196700000000035    0.5754319999999993  0.04508625109068632   0.03755283871491395  0.0       
  105  SPLUS-s28s34 iDR3.SPLUS-s28s34.034472 55.03080413274329  -35.62886597887759  43.64703           471       4.4832153          12.0              3              20.490376          20.05705           19.904272          19.922794          19.792797          19.675217          19.535133          19.366573          18.967445          19.279903          19.244282          19.200888          0.14462979           0.13433649           0.18308045           0.1883917            0.16356410000000002  0.05716877400000001   0.10723667            0.03673071            0.03180949            0.042471055           0.08437681            0.075197116          0.08666999999999803    0.3991279999999975  0.05615100684686896   0.048590006288991155 SPLUS-s28s34 iDR3.SPLUS-s28s34.034472 55.03080413274329  -35.62886597887759  43.64703           471       4.4832153          12.0              3              20.490376          20.05705           19.904272          19.922794          19.792797          19.675217          19.535133          19.366573          18.967445          19.279903          19.244282          19.200888          0.14462979           0.13433649           0.18308045           0.1883917            0.16356410000000002  0.05716877400000001   0.10723667            0.03673071            0.03180949            0.042471055           0.08437681            0.075197116          0.08666999999999803    0.3991279999999975  0.05615100684686896   0.048590006288991155 0.0       
  106  SPLUS-s28s34 iDR3.SPLUS-s28s34.034865 55.02621899432781  -35.623388713392245 70.176956          1316      6.370181           12.0              3              20.041246          19.614128          19.638754          19.79063           19.454735          19.385372          19.255882          19.299389          18.85875           19.210201          19.368624          19.08003           0.09821818           0.092766985          0.14628087           0.16806704           0.122662105          0.045045987           0.08500761            0.034808945           0.029312441           0.040077724           0.09396574            0.067600116          0.08918800000000005    0.4406390000000009  0.05308376977036579   0.04550694287019846  SPLUS-s28s34 iDR3.SPLUS-s28s34.034865 55.02621899432781  -35.623388713392245 70.176956          1316      6.370181           12.0              3              20.041246          19.614128          19.638754          19.79063           19.454735          19.385372          19.255882          19.299389          18.85875           19.210201          19.368624          19.08003           0.09821818           0.092766985          0.14628087           0.16806704           0.122662105          0.045045987           0.08500761            0.034808945           0.029312441           0.040077724           0.09396574            0.067600116          0.08918800000000005    0.4406390000000009  0.05308376977036579   0.04550694287019846  0.0       
  107  SPLUS-s28s34 iDR3.SPLUS-s28s34.034927 55.02507653846957  -35.6251752122655   54.860374          1072      5.259417           12.0              3              20.250172          19.774773          19.891897          19.661541          19.23094           19.603937          19.567299          19.510937          18.912767          19.384153          19.75696           19.34714           0.117362306          0.10587135           0.18102734           0.15034609           0.10169372           0.053848              0.1101016             0.041249845           0.030506844           0.046314258           0.13193741            0.08552605           0.12678399999999712    0.5981699999999996  0.0620206433908468    0.051305138566856645 SPLUS-s28s34 iDR3.SPLUS-s28s34.034927 55.02507653846957  -35.6251752122655   54.860374          1072      5.259417           12.0              3              20.250172          19.774773          19.891897          19.661541          19.23094           19.603937          19.567299          19.510937          18.912767          19.384153          19.75696           19.34714           0.117362306          0.10587135           0.18102734           0.15034609           0.10169372           0.053848              0.1101016             0.041249845           0.030506844           0.046314258           0.13193741            0.08552605           0.12678399999999712    0.5981699999999996  0.0620206433908468    0.051305138566856645 0.0       
  108  SPLUS-s28s35 iDR3.SPLUS-s28s35.021234 55.76941105345061  -36.27050188011122  48.52335           213       7.700558           12.0              3              20.324747          19.806112          19.779205          20.428768          19.832447          20.029102          20.393204          19.992142          19.058449          20.1185            20.302874          19.634302          0.09798275           0.10454787           0.20157158           0.25386637           0.14810126           0.05878832            0.29448348            0.05183855            0.048087016           0.11253158            0.22195302            0.14395262           -0.12635799999999975   0.9336930000000017  0.12389750507334238   0.07070782399343623  SPLUS-s28s35 iDR3.SPLUS-s28s35.021234 55.76941105345061  -36.27050188011122  48.52335           213       7.700558           12.0              3              20.324747          19.806112          19.779205          20.428768          19.832447          20.029102          20.393204          19.992142          19.058449          20.1185            20.302874          19.634302          0.09798275           0.10454787           0.20157158           0.25386637           0.14810126           0.05878832            0.29448348            0.05183855            0.048087016           0.11253158            0.22195302            0.14395262           -0.12635799999999975   0.9336930000000017  0.12389750507334238   0.07070782399343623  0.0       
  109  SPLUS-s28s35 iDR3.SPLUS-s28s35.046181 56.30189132188154  -35.57204660502965  19.05495           256       5.852617           12.0              3              19.161366          18.853052          18.984604          19.087353          18.86948           18.884794          19.32391           19.059599          17.742458          19.490204          19.436499          19.449606          0.041958205          0.0528139            0.11099306           0.08352144           0.06849951           0.02531132            0.11925038            0.025373606           0.01847021            0.064943574           0.103646114           0.12298882           -0.4306049999999999    1.3171409999999995  0.06972436937926876   0.03138420843174694  SPLUS-s28s35 iDR3.SPLUS-s28s35.046181 56.30189132188154  -35.57204660502965  19.05495           256       5.852617           12.0              3              19.161366          18.853052          18.984604          19.087353          18.86948           18.884794          19.32391           19.059599          17.742458          19.490204          19.436499          19.449606          0.041958205          0.0528139            0.11099306           0.08352144           0.06849951           0.02531132            0.11925038            0.025373606           0.01847021            0.064943574           0.103646114           0.12298882           -0.4306049999999999    1.3171409999999995  0.06972436937926876   0.03138420843174694  0.0       
